Sample,Glycolysis scores,OXPHOS scores,FAO Scores,HIF1 scores
TCGA.D3.A2J9.06A.11R.A18T.07,0.785233736033208,1.32328461171942,-0.133120578068416,0.24402566943021
TCGA.D3.A2JA.06A.11R.A18T.07,0.915138628198973,1.28454679564463,-0.486719907694209,0.242861333854879
TCGA.D3.A2JB.06A.11R.A18T.07,0.848757770130668,1.3676569626794,-0.262013925817887,0.222014475576468
TCGA.D3.A2JC.06A.11R.A18T.07,0.926948200717146,1.38128682364543,-0.320758396436526,0.243596227700171
TCGA.D3.A2JD.06A.11R.A18T.07,0.965497216063213,1.40802364238445,0.479301689575607,0.243646692908739
TCGA.D3.A2JE.06A.11R.A37K.07,0.920910120674063,1.48175098091003,1.06562714867408,0.235867058649009
TCGA.D3.A2JF.06A.11R.A18S.07,0.821045406035076,1.37807962148718,-0.129132234686345,0.198133848459257
TCGA.D3.A2JG.06A.11R.A18T.07,0.947983517007724,1.55605771093112,-0.0506186192736409,0.257576498191416
TCGA.D3.A2JH.06A.11R.A18T.07,0.878304202032153,1.41777739757791,0.0144860872548775,0.230969087038669
TCGA.D3.A2JK.06A.11R.A18S.07,0.97959760532294,1.44578594432668,0.409811500632657,0.252021606498803
TCGA.D3.A2JL.06A.11R.A18S.07,0.911728548103136,1.50392752235143,0.0244155642192938,0.203781289551695
TCGA.D3.A2JN.06A.11R.A18S.07,1.01587158459789,1.47972917487537,-0.453955513058978,0.243870892722927
TCGA.D3.A2JO.06A.11R.A18S.07,0.879803585671167,1.40920140627193,-0.326771082275265,0.231453068363926
TCGA.D3.A2JP.06A.11R.A18S.07,0.928881421064496,1.52934811704526,0.220882475989024,0.23926205144105
TCGA.D3.A3BZ.06A.12R.A18S.07,0.949599611677061,1.43109301752145,0.800393037725017,0.263836491233982
TCGA.D3.A3C1.06A.12R.A18S.07,0.951072856476737,1.41051656372097,0.206043323407939,0.227553183244203
TCGA.D3.A3C3.06A.12R.A18S.07,0.834612890725305,1.5219697362928,-0.0203140944749794,0.230829948293552
TCGA.D3.A3C6.06A.12R.A18U.07,0.945957180111915,1.4901174405691,0.0186934192211724,0.245634901915858
TCGA.D3.A3C7.06A.11R.A18U.07,0.949461925162968,1.33432686701409,-0.259451752809985,0.238027732433065
TCGA.D3.A3C8.06A.12R.A18S.07,0.859976375612133,1.40208676694995,-0.17291400028997,0.232069639337634
TCGA.D3.A3CB.06A.11R.A18S.07,0.909296626080637,1.39598243498291,-0.0150541793846443,0.237307949513104
TCGA.D3.A3CC.06A.11R.A18S.07,0.92053772884764,1.47055808817137,0.393144534000325,0.223823792968697
TCGA.D3.A3CE.06A.11R.A18S.07,0.879895395479642,1.34156022480033,-0.0112055733810804,0.224388892351069
TCGA.D3.A3CF.06A.11R.A18T.07,0.920901914036433,1.46550359052249,0.45189067353886,0.230784712654906
TCGA.D3.A3ML.06A.11R.A21D.07,0.838437997114944,1.3297129234567,-0.305779963163856,0.219035830070312
TCGA.D3.A3MO.06A.11R.A21D.07,0.997860035277666,1.34724634463563,0.0848838277437894,0.266763107018477
TCGA.D3.A3MR.06A.11R.A21D.07,0.943389593044777,1.42841596056324,0.430411491282857,0.257210360488554
TCGA.D3.A3MU.06A.11R.A21D.07,0.934510404013172,1.39525536186049,-0.0272245859068735,0.235949597717988
TCGA.D3.A3MV.06A.11R.A21D.07,0.968418308809822,1.38151883605184,-0.0680209281413624,0.243543848955448
TCGA.D3.A51E.06A.11R.A266.07,0.926740388947735,1.36276395822052,-0.48598703407589,0.269303104795258
TCGA.D3.A51F.06A.11R.A266.07,0.888486284741892,1.30760727420105,0.160209977860369,0.240293358520681
TCGA.D3.A51G.06A.11R.A266.07,0.989565631224575,1.2203574471641,-0.450468439992362,0.264361643023815
TCGA.D3.A51H.06A.12R.A266.07,0.788367661839083,1.38080114530536,-0.231713028526314,0.217904839505258
TCGA.D3.A51J.06A.11R.A266.07,0.883913589822281,1.44590275452311,0.282961958303922,0.226296891097509
TCGA.D3.A51K.06A.11R.A266.07,0.932549829144393,1.51342882708092,0.312706234104574,0.221723212106419
TCGA.D3.A51N.06A.11R.A266.07,0.892561580594576,1.46727763898916,0.295045589290726,0.25352132827465
TCGA.D3.A51R.06A.11R.A266.07,0.952027540263507,1.34386844428175,-0.233432259022638,0.238411069761648
TCGA.D3.A51T.06A.11R.A266.07,0.851070102561626,1.34969294794604,-0.299608778787955,0.233571543982011
TCGA.D3.A5GL.06A.11R.A27Q.07,0.999894608342312,1.49901644093739,0.101822621882089,0.239514558695077
TCGA.D3.A5GN.06A.11R.A27Q.07,1.023871712107,1.34305957561768,-0.247044489841093,0.25408357314754
TCGA.D3.A5GO.06A.12R.A27Q.07,0.91339747471947,1.40659098828023,0.0575360062931735,0.221216547550732
TCGA.D3.A5GR.06A.11R.A27Q.07,0.963871518895279,1.3830725203925,-0.221326316125949,0.259034644301897
TCGA.D3.A5GS.06A.11R.A27Q.07,0.904653790015944,1.44910897768519,0.0572620245687371,0.246928724190093
TCGA.D3.A5GT.01A.12R.A311.07,0.832387494869657,1.50373548806781,-0.296479436148503,0.211368003418998
TCGA.D3.A5GU.06A.11R.A27Q.07,0.811248971398955,1.48193359364415,0.122914639662257,0.196447409376551
TCGA.D3.A8GB.06A.11R.A37K.07,0.924278910204765,1.45958390814357,0.0275572941676836,0.23841994400926
TCGA.D3.A8GC.06A.11R.A37K.07,0.922137445432031,1.47285799446081,0.00457709107253588,0.234044342906363
TCGA.D3.A8GD.06A.11R.A37K.07,0.865604111050991,1.41224078842538,0.165294003850767,0.235644520407373
TCGA.D3.A8GE.06A.11R.A37K.07,0.816909642132619,1.19071608147841,-0.137303702476733,0.218120816658844
TCGA.D3.A8GI.06A.11R.A37K.07,0.98445272655214,1.43245860617022,0.305166461881516,0.239510513036164
TCGA.D3.A8GJ.06A.11R.A37K.07,0.916900108879585,1.44787501668942,-0.106536748760084,0.251454512731927
TCGA.D3.A8GK.06A.11R.A37K.07,0.954377151482342,1.4295016186859,-0.0438674629489899,0.249325549399722
TCGA.D3.A8GL.06A.11R.A37K.07,0.825657981409381,1.41269657972356,-0.217417723384905,0.214569945188845
TCGA.D3.A8GM.06A.11R.A37K.07,0.921513741425798,1.38513845991677,0.197632489950951,0.246075618550459
TCGA.D3.A8GN.06A.11R.A37K.07,0.940151222242568,1.52615979576539,0.821056172896742,0.244508908676605
TCGA.D3.A8GO.06A.11R.A37K.07,0.939866771344517,1.47102842329536,0.537567919721399,0.240325791946511
TCGA.D3.A8GP.06A.11R.A37K.07,0.878731832534548,1.46823543949418,-0.372635802689614,0.248898189516447
TCGA.D3.A8GQ.06A.11R.A37K.07,0.867108876781328,1.34427273869958,-0.948649056979958,0.187798033399917
TCGA.D3.A8GR.06A.11R.A37K.07,0.887302379621213,1.61422900679771,0.765679083737427,0.212966216681995
TCGA.D3.A8GS.06A.12R.A37K.07,0.9137973859668,1.51761258104309,0.108705702199563,0.237474570856941
TCGA.D3.A8GV.06A.11R.A37K.07,0.972460257053363,1.57882770677483,0.474500756328975,0.235981029523266
TCGA.D9.A148.06A.11R.A18S.07,0.919279367735283,1.45022434945031,0.112744989246411,0.233953043466566
TCGA.D9.A149.06A.11R.A18S.07,0.817118689766144,1.3619352115504,-0.129735647467355,0.207291591370989
TCGA.D9.A1JW.06A.11R.A18S.07,0.899554798666576,1.44365500738417,0.00776913108088518,0.219626293901893
TCGA.D9.A1JX.06A.11R.A18S.07,0.899974395141454,1.29088124569155,-0.159392926209817,0.257004546715187
TCGA.D9.A1X3.06A.11R.A18S.07,0.834969523755278,1.31655038929902,-0.355093670394251,0.209950518014535
TCGA.D9.A3Z1.06A.11R.A239.07,0.912125618450538,1.6349157454469,0.513785246121366,0.214609247503752
TCGA.D9.A3Z3.06A.11R.A239.07,0.913898897641465,1.42767373300715,0.0445031536154451,0.230603238199595
TCGA.D9.A3Z4.01A.11R.A239.07,0.886702671817721,1.34168348039506,0.260363655974252,0.227367906280302
TCGA.D9.A4Z2.01A.11R.A24X.07,0.874596271195599,1.3666322307631,0.543863807522749,0.223701014989581
TCGA.D9.A4Z3.01A.11R.A266.07,0.82629815224142,1.47168665247469,0.771427722364969,0.204654945564594
TCGA.D9.A4Z5.01A.11R.A266.07,0.913393416385314,1.22579691104152,-0.745322603935659,0.271046379159119
TCGA.D9.A4Z6.06A.12R.A266.07,0.911460207282746,1.42344240669561,-0.00996940093140727,0.234912217915307
TCGA.D9.A6E9.06A.12R.A311.07,0.932754474301901,1.48683325624377,0.0978537861132068,0.244938642060766
TCGA.D9.A6EA.06A.11R.A311.07,0.961719734570242,1.3999535171594,-0.0578367527814381,0.246537863833004
TCGA.D9.A6EC.06A.11R.A311.07,0.938768731514359,1.47338876230469,0.21993211069601,0.213282901080883
TCGA.D9.A6EG.06A.12R.A32P.07,0.914681021905993,1.41130433976678,-0.371093591812597,0.237852416413705
TCGA.DA.A1HV.06A.21R.A18S.07,0.878560610554245,1.36633076227476,0.00739704369315054,0.240221934044669
TCGA.DA.A1HW.06A.11R.A18U.07,0.899586422029134,1.28736583442573,-0.504759220435029,0.237402597838885
TCGA.DA.A1HY.06A.11R.A18T.07,0.986841310856697,1.30004532670083,-0.398431423143543,0.252617699917698
TCGA.DA.A1I0.06A.11R.A20F.07,0.974489843763103,1.43189493274015,0.600245283901128,0.253612283527516
TCGA.DA.A1I1.06A.12R.A18U.07,0.932168573039303,1.2642914823444,-0.387338932782109,0.253929946189967
TCGA.DA.A1I2.06A.21R.A18U.07,0.90238423815239,1.39063416648742,-0.00504009519872404,0.247877680504217
TCGA.DA.A1I4.06A.11R.A18U.07,0.975990905869841,1.62480774905302,0.144085571074675,0.231857675915134
TCGA.DA.A1I5.06A.11R.A18T.07,0.972255046752156,1.52994963581487,0.0603099194392194,0.246813262470298
TCGA.DA.A1I7.06A.22R.A18S.07,1.00467287102159,1.25125584218007,-0.832128918157943,0.230772201550179
TCGA.DA.A1I8.06A.11R.A18T.07,0.983174689854664,1.27864233755775,0.00489849561543303,0.252141215266642
TCGA.DA.A1IA.06A.11R.A18S.07,0.951979978259332,1.36977706625245,0.297056665954455,0.206713543607979
TCGA.DA.A1IB.06A.11R.A18S.07,0.843960955210571,1.32757848270008,-0.400782273195108,0.241842684480827
TCGA.DA.A1IC.06A.11R.A18S.07,0.866922104307753,1.39501582890656,-0.212841097914102,0.226991908135513
TCGA.DA.A3F2.06A.11R.A20F.07,0.903112748536041,1.32555237178118,0.379589196096838,0.221034801717003
TCGA.DA.A3F3.06A.11R.A20F.07,0.810771692138905,1.34043144372152,-0.619325679058048,0.219890955116347
TCGA.DA.A3F5.06A.11R.A20F.07,1.03018464962034,1.37530934469345,-0.262073477202217,0.230328478364137
TCGA.DA.A3F8.06A.11R.A20F.07,0.836349411713212,1.37200642102447,-0.22951675922842,0.237926670426468
TCGA.DA.A95V.06A.11R.A37K.07,0.915998744640283,1.43657356713629,0.373035221924251,0.226224184087075
TCGA.DA.A95W.06A.11R.A37K.07,0.89595444592257,1.4941373455698,0.419141691019421,0.230817643840398
TCGA.DA.A95X.06A.11R.A37K.07,0.922769618471514,1.34794796980128,-0.0104101238953709,0.230270213119458
TCGA.DA.A95Y.06A.11R.A37K.07,0.978841414955104,1.56756354782362,0.572263172381102,0.226842280144724
TCGA.DA.A95Z.06A.11R.A37K.07,0.881828531009417,1.51054607057847,0.0340508931865732,0.223219185093326
TCGA.DA.A960.01A.11R.A37K.07,0.817243616003141,1.49923524153925,-0.485326830752748,0.185586039097239
TCGA.EB.A1NK.01A.11R.A18T.07,0.992309172976291,1.43036724478424,0.590925261968617,0.236591389965082
TCGA.EB.A24C.01A.11R.A18T.07,0.836458358091986,1.34548997202801,-0.241950122872611,0.224210916631991
TCGA.EB.A24D.01A.11R.A18T.07,0.837311692574333,1.34847619453783,-0.360546186744746,0.220521544803426
TCGA.EB.A299.01A.21R.A18U.07,0.936305614323589,1.35376163794249,0.260157744013497,0.262563206087916
TCGA.EB.A3HV.01A.11R.A21D.07,0.968101295170334,1.36492618793489,0.607852044097797,0.235705718048297
TCGA.EB.A3XB.01A.11R.A239.07,0.935629717626549,1.47202350980177,0.173620358069791,0.222042729365031
TCGA.EB.A3XC.01A.11R.A239.07,0.983709470430488,1.50353860228825,0.292587167437916,0.226409998775482
TCGA.EB.A3XD.01A.22R.A239.07,0.897554841262707,1.35113140192931,0.445969272035088,0.249674596012627
TCGA.EB.A3XE.01A.12R.A239.07,0.888548337621864,1.47814921901413,0.557086087599452,0.214045027683152
TCGA.EB.A3XF.01A.31R.A239.07,0.906762370741875,1.39182693731529,0.0945404575060375,0.215964209043338
TCGA.EB.A3Y6.01A.21R.A239.07,0.894414357539789,1.48937647994948,0.0441748437827707,0.217074843736635
TCGA.EB.A3Y7.01A.11R.A239.07,0.921190482117956,1.48481766089055,1.05264240558441,0.193316932137957
TCGA.EB.A41A.01A.11R.A24X.07,0.833337759404603,1.46575144782104,-0.226399534044151,0.20015779932822
TCGA.EB.A41B.01A.11R.A24X.07,0.857807913781842,1.55562675505539,0.0739148159858996,0.22536035522406
TCGA.EB.A42Y.01A.12R.A24X.07,0.939822785270549,1.47657691838695,-0.0446935132362085,0.253788240817592
TCGA.EB.A42Z.01A.12R.A24X.07,0.963695971093792,1.41629638911162,0.080606816916744,0.224978789900974
TCGA.EB.A430.01A.11R.A24X.07,0.914276812747828,1.53926127591186,0.434351660435432,0.228492915500726
TCGA.EB.A431.01A.11R.A266.07,0.936013709658728,1.46218379365627,0.0483592434843278,0.236628039539156
TCGA.EB.A44N.01A.11R.A266.07,0.970131188030485,1.38390179244815,0.137565754289444,0.262840296998663
TCGA.EB.A44O.01A.11R.A266.07,0.918305531687451,1.50916419351416,-0.151068769656594,0.205952760129415
TCGA.EB.A44P.01A.11R.A266.07,0.93296465948868,1.40483310860903,0.101974586023018,0.242891315025001
TCGA.EB.A44Q.06A.11R.A266.07,0.817053130066577,1.44045756984441,0.47946604110642,0.214258416193419
TCGA.EB.A44R.06A.41R.A266.07,0.876218361309516,1.47781917101007,0.0569752666045526,0.221870144498061
TCGA.EB.A4IQ.01A.12R.A266.07,0.969515534543214,1.34063603527385,-0.0944396442477844,0.253274973770041
TCGA.EB.A4IS.01A.21R.A266.07,0.844194090039456,1.27829872921641,-0.0840646813260315,0.222529852935014
TCGA.EB.A4OY.01A.11R.A266.07,0.905056921370985,1.4834113836395,0.507094118949183,0.199943355499544
TCGA.EB.A4OZ.01A.12R.A266.07,0.937504533940831,1.36466869490584,0.0558635187878717,0.235450360546509
TCGA.EB.A4P0.01A.41R.A266.07,0.85641848693049,1.46067799986994,0.115080535068786,0.186485567110506
TCGA.EB.A4XL.01A.11R.A27Q.07,0.865799296073937,1.31826923728114,0.270744024702946,0.249431543036004
TCGA.EB.A51B.01A.11R.A27Q.07,0.918554605379299,1.41237138296258,-0.00644266155313917,0.215926912636975
TCGA.EB.A550.01A.61R.A27Q.07,0.988534542750238,1.37663882920933,0.125416762328522,0.257147955345489
TCGA.EB.A551.01A.21R.A27Q.07,0.864154757322825,1.35526354874811,-0.201888508267716,0.216719329578238
TCGA.EB.A553.01A.12R.A27Q.07,0.902573857423244,1.52562413354665,0.416691965081776,0.194549569698462
TCGA.EB.A57M.01A.51R.A311.07,0.948373319906854,1.3417004738674,0.154470623028833,0.2367473229961
TCGA.EB.A5FP.01A.11R.A27Q.07,0.989963154401533,1.38336833459062,-0.348752311872024,0.235915003392158
TCGA.EB.A5KH.06A.11R.A27Q.07,0.903900629715268,1.42186059409099,0.189480327128844,0.232963815381729
TCGA.EB.A5SE.01A.11R.A311.07,0.891943533780884,1.41088725919917,-0.175562316257003,0.217764642233213
TCGA.EB.A5SF.01A.11R.A311.07,0.982509317788682,1.45031941873233,1.78642025417833,0.225067498308355
TCGA.EB.A5SG.06A.11R.A311.07,0.900208714097307,1.51034951892653,0.0228213602543047,0.230813742189083
TCGA.EB.A5SH.06A.11R.A311.07,0.879061029513746,1.34179745032063,-0.354829231945517,0.20783691447137
TCGA.EB.A5UL.06A.11R.A311.07,0.924448458560012,1.49310090949861,-0.109329607740798,0.24280443916743
TCGA.EB.A5UM.01A.11R.A311.07,0.810676089728776,1.41462938257971,0.163622802982329,0.176632873831149
TCGA.EB.A5UN.06A.11R.A311.07,0.951989964213189,1.43702687314887,0.550476552333445,0.244617772694772
TCGA.EB.A5VU.01A.21R.A32P.07,0.960166696338832,1.40342188540484,-0.0187248270559822,0.227404701067937
TCGA.EB.A5VV.06A.11R.A32P.07,0.653728567545856,1.28076652921954,0.293121341932265,0.211647453767653
TCGA.EB.A6L9.06A.11R.A32P.07,0.947621640853417,1.42197542747194,-0.026112469118922,0.247414127952531
TCGA.EB.A6QY.01A.12R.A32P.07,0.965518053806107,1.47121757856388,0.669022376701714,0.241305647123032
TCGA.EB.A6QZ.01A.12R.A32P.07,0.956098669163439,1.44784368388626,0.344772602744916,0.239877658025051
TCGA.EB.A6R0.01A.12R.A32P.07,0.82444925560008,1.36146750856022,0.0976339343559841,0.205049290976629
TCGA.EB.A82B.01A.11R.A352.07,0.931718522014481,1.4617288285045,-0.689236119363138,0.24772849012387
TCGA.EB.A82C.01A.11R.A352.07,0.935295157951698,1.36402947342744,-0.0124436080554779,0.224316194895125
TCGA.EB.A85I.01A.11R.A352.07,0.962146315012391,1.59107137475749,0.56393123832224,0.246330285978261
TCGA.EB.A85J.01A.12R.A352.07,0.901564942492193,1.47436188491946,0.0193898762178596,0.236092166022022
TCGA.EB.A97M.01A.11R.A38C.07,0.990279346101513,1.53969888979815,0.63040715474113,0.226012357828074
TCGA.EE.A17X.06A.11R.A18S.07,0.948394178966625,1.52041151706621,1.05138332243526,0.244220937335263
TCGA.EE.A17Y.06A.11R.A18T.07,1.04170898273754,1.34926520203058,-0.207229444463438,0.267343458718083
TCGA.EE.A17Z.06A.11R.A18S.07,0.926666474113469,1.35539127864027,0.246049069150568,0.229206513354183
TCGA.EE.A180.06A.11R.A21D.07,0.823001958716401,1.31708297965133,-0.354890464658687,0.219550659937888
TCGA.EE.A181.06A.11R.A18S.07,0.876066858897779,1.41409925281402,-0.224164269384117,0.23932798024298
TCGA.EE.A182.06A.11R.A18T.07,0.943614277007927,1.41357617882504,1.39606239765261,0.210446050628252
TCGA.EE.A183.06A.11R.A18S.07,0.965995174412817,1.3960520731878,0.186335888043818,0.253565638703136
TCGA.EE.A184.06A.11R.A18S.07,0.884094280312268,1.34824564850705,-0.177882653067421,0.222267577641414
TCGA.EE.A185.06A.11R.A18S.07,0.987694264201194,1.44444613141738,0.0272040415882804,0.244307659879854
TCGA.EE.A20B.06A.11R.A18U.07,0.95113824710132,1.32915410832097,-0.189384556551053,0.229519275484019
TCGA.EE.A20C.06A.11R.A18S.07,0.886118742018711,1.44009011127363,-0.301158306137415,0.237360642986777
TCGA.EE.A20F.06A.21R.A18S.07,0.966624622520797,1.44621859225261,0.079265770612803,0.253871281763076
TCGA.EE.A20H.06A.11R.A18S.07,1.00330441434665,1.35865826573159,-0.0870138213267763,0.263678450826485
TCGA.EE.A20I.06A.11R.A18U.07,0.963549393734144,1.44172195799882,-0.0251465651025259,0.242110174905756
TCGA.EE.A29A.06A.12R.A18U.07,0.968064927438111,1.26473893399249,-0.30872057472136,0.242835115251918
TCGA.EE.A29B.06A.11R.A18U.07,0.878665979676634,1.39279094026582,-0.0942950700915177,0.194877755108866
TCGA.EE.A29C.06A.21R.A18S.07,0.994750562716551,1.48321205859442,0.918836623984099,0.236684564948019
TCGA.EE.A29D.06A.11R.A18T.07,0.878976840035794,1.339346702856,-0.0972968556123463,0.240906932335403
TCGA.EE.A29E.06A.11R.A18T.07,0.989217100529579,1.52298619502495,0.233527347772017,0.243097345280712
TCGA.EE.A29G.06A.12R.A18T.07,0.940241410749388,1.40496194404335,1.65387000467957,0.235489787592627
TCGA.EE.A29H.06A.12R.A18S.07,0.925200818487425,1.41938824797354,0.015941956703545,0.233438662486938
TCGA.EE.A29L.06A.12R.A18S.07,0.859065102384032,1.40188484976005,0.0734029992851998,0.213119029547574
TCGA.EE.A29M.06A.11R.A18T.07,0.878061330845084,1.4205033937115,0.037326139010689,0.231012917451682
TCGA.EE.A29N.06A.12R.A18S.07,0.932894746014817,1.41667750524352,-0.0941721968746967,0.244853831083294
TCGA.EE.A29P.06A.11R.A18T.07,0.856415172831691,1.38021276077118,0.107556448545483,0.230891062297635
TCGA.EE.A29Q.06A.11R.A18T.07,0.903393478630174,1.48474532523112,0.704185297895297,0.229114780951744
TCGA.EE.A29R.06A.11R.A18T.07,0.942982290342155,1.37645149922895,-0.208956203600175,0.238330667442198
TCGA.EE.A29S.06A.11R.A18T.07,0.899252869453758,1.36251458871839,-0.115315128159019,0.210840876576058
TCGA.EE.A29T.06A.11R.A18T.07,0.927234996688503,1.41677801823072,-0.265559284307527,0.229402346759543
TCGA.EE.A29V.06A.12R.A18S.07,0.982171382764015,1.48305810048485,0.684099167565343,0.222704073958949
TCGA.EE.A29W.06A.11R.A18U.07,0.870510702228076,1.2178035516504,-0.326884849722166,0.222426743982019
TCGA.EE.A29X.06A.11R.A18T.07,0.958079662352369,1.34511369231328,0.190914915916828,0.241865571381783
TCGA.EE.A2A0.06A.11R.A18T.07,0.866351847694553,1.31143458366866,-0.30863827781041,0.251769921115906
TCGA.EE.A2A1.06A.11R.A18T.07,0.8520907181077,1.28255000921136,-0.142464168098205,0.231861380580181
TCGA.EE.A2A2.06A.11R.A18T.07,0.842551051459795,1.32926180546043,-0.430380708349435,0.234979474747339
TCGA.EE.A2A5.06A.11R.A18T.07,0.922755836634278,1.34312196670804,-0.172393863131129,0.235233727612937
TCGA.EE.A2A6.06A.11R.A18T.07,0.927940232516425,1.44816037162906,-0.122029009136235,0.24493851373814
TCGA.EE.A2GB.06A.11R.A18T.07,0.833553736253413,1.46411899876332,0.70550097676346,0.221832621137353
TCGA.EE.A2GC.06A.11R.A18T.07,0.858286760011986,1.31846029044206,-0.663181379921133,0.240350323312402
TCGA.EE.A2GD.06A.11R.A18T.07,0.900724088165274,1.32004913218153,0.227114483093591,0.233993846421102
TCGA.EE.A2GE.06A.11R.A18T.07,0.932464053844831,1.32239265777325,-0.207488316066947,0.2428575007725
TCGA.EE.A2GH.06A.11R.A18T.07,0.915116824730713,1.45611665668698,-0.449572510245758,0.23402629548347
TCGA.EE.A2GI.06A.11R.A18T.07,0.90912310508269,1.50330412890298,-0.310985042183175,0.227305294415319
TCGA.EE.A2GJ.06A.11R.A18U.07,0.860018014671145,1.29992135668102,-0.800982569291531,0.223677838047268
TCGA.EE.A2GK.06A.11R.A18S.07,0.721770426982269,1.26487108888294,-0.0329738444990011,0.223856544777153
TCGA.EE.A2GL.06A.11R.A18S.07,0.834649850592808,1.37282490132222,-0.143837484608306,0.216316272856307
TCGA.EE.A2GM.06B.11R.A18S.07,0.899684896651396,1.3551402182582,0.18620007628802,0.214546678043477
