"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"GSM170588",25.6447,-11.8134,11.5422,-5.0686,-2.9124,6.3125,0.420594837261504,2630.89627025455
"GSM170589",12.0333,10.4239,2.1657,7.6998,-2.4692,9.8833,0.59371492704826,-720.211211535651
"GSM170590",24.8678,-9.9277,11.0705,-6.2114,-1.7291,6.4889,0.455948372615039,1891.44973891826
"GSM170591",14.7232,5.8139,9.2502,4.7721,-3.4941,9.7273,0.521043771043771,-1819.6930723404
"GSM170592",0.3186,24.2143,-4.2239,13.1086,-2.1779,10.8724,0.734287317620651,-3346.75147095651
"GSM170593",22.6928,-1.5679,9.7159,2.2114,-1.3416,10.3288,0.635241301907969,-1361.20574722152
"GSM170594",22.8506,-3.595,11.0614,-1.8422,-0.8223,8.6148,0.47053872053872,323.981679031371
"GSM170595",25.406,-9.6025,9.8874,-3.4979,-6.5779,7.5579,0.476711560044893,439.777032262789
"GSM170596",-1.8578,14.3904,-2.4244,8.0379,-5.2862,9.4103,0.664141414141414,-1933.01397148323
"GSM170597",25.6134,-9.6749,10.8163,-5.8362,-0.8185,5.7437,0.391694725028058,2240.80881111645
"GSM170823",19.8924,-2.2359,9.9948,1.6184,-4.5969,9.3973,0.68658810325477,-16.9306883251729
"GSM170833",20.1062,1.5581,9.7993,1.0374,-1.495,9.5095,0.600448933782267,435.63803921769
"GSM170835",26.2969,-9.5689,10.9032,-4.296,-4.2382,8.5311,0.531705948372615,548.135369216043
"GSM170841",24.1613,-6.264,10.9201,-1.8953,-1.2414,8.4443,0.519921436588103,649.018733808751
"GSM170843",16.3445,0.0319,6.9769,3.4528,-4.0953,8.9185,0.560886644219977,-2326.18699224686
"GSM170844",21.9089,-4.6347,10.8832,-0.4823,-3.8084,9.8737,0.705106621773288,148.790102485746
"GSM170848",21.6767,-1.887,10.8399,0.1845,-2.197,7.946,0.49719416386083,-224.125206608405
"GSM170849",22.6038,-5.7798,11.0204,-3.4283,-5.0622,6.9758,0.457351290684624,1393.23152592063
"GSM170850",23.7605,-8.9466,10.739,-3.5865,-3.4632,6.8963,0.427048260381594,493.894884206163
"GSM170853",17.8179,5.7684,7.3916,4.1912,-4.2599,9.6614,0.612233445566779,-55.7143318919793
"GSM170855",10.7092,9.7647,2.2183,7.6694,-3.7116,10.0587,0.62682379349046,-2198.9961020951
"GSM170857",17.692,2.3359,7.5315,4.4598,-3.864,10.1138,0.649551066217733,-596.07836196309
"GSM170858",21.1829,6.584,9.2026,6.0656,-3.4532,10.5233,0.65347923681257,-736.187297128538
"GSM170862",29.1379,-10.3716,12.345,-5.2665,-1.056,6.3896,0.422839506172839,1125.99318149005
"GSM170865",24.8072,-4.8271,11.262,-1.6939,-1.6637,8.5175,0.509259259259259,1546.25516190726
"GSM170866",7.4015,11.5408,1.2737,7.2086,-4.3671,9.6171,0.618967452300786,-460.145582060015
"GSM170867",26.6463,-11.4608,12.338,-5.72,-2.3577,6.5112,0.443322109988777,1715.51506930258
"GSM170978",28.5198,-4.3159,10.4294,-0.0901,-2.347,9.4192,0.556677890011223,689.316192917041
"GSM170979",25.653,-4.8702,10.8171,0.4117,-2.2903,8.8029,0.525813692480359,795.549992889941
"GSM170980",22.1924,-2.6238,11.095,1.6859,-2.4105,8.5837,0.562850729517396,99.1192665545941
"GSM170983",16.694,-2.5905,7.6028,0.1848,-3.3584,9.3467,0.56705948372615,-675.751531188387
"GSM170992",26.5179,-6.8165,11.5667,-2.8622,-2.574,9.5732,0.506734006734007,550.690647983228
"GSM171011",24.6462,-11.207,10.3614,-3.1346,-3.7025,6.352,0.453984287317621,745.824198861936
"GSM171012",22.7304,-3.8699,9.922,-0.2987,-2.7521,9.0404,0.55695847362514,-197.972752461871
"GSM171597",14.5671,5.5109,5.6195,0.7424,-4.9115,10.0698,0.64337822671156,-914.123997846509
