"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"cy103_CD45neg_CD90neg_S184",18.0215,6.2619,6.0627,-0.5386,4.8903,4.425,-0.064484126984127,3.72808005485306
"cy103_CD45neg_CD90neg_S100",20.2029,7.1803,7.1683,0.1037,3.8173,6.6051,0.0486111111111111,0.0201401094006854
"cy102_CD45neg_CD90neg_S95",19.2828,2.7364,9.2092,0.1034,1.3438,3.9636,0.0912698412698413,-0.128554132364367
"cy110_CD45neg_CD90neg_S223",4.7823,-1.6399,-1.5432,-0.4573,-2.2407,1.2417,0.12202380952381,-0.297943575737821
"cy103_CD45neg_CD90neg_S189",19.0052,4.6163,9.0794,-0.993,3.7607,2.1856,-0.121031746031746,3.27316473744254
"cy103_CD45neg_CD90neg_S137",18.5149,4.7848,6.5601,-0.6048,4.0529,0.7827,-0.140873015873016,0.392616025345139
"cy102_CD45neg_CD90neg_S92",15.6253,0.5231,9.2473,-1.8044,0.4847,4.2021,0.123015873015873,0.60149096660628
"cy112_CD45neg_CD90neg_S341",15.7701,9.0182,7.9852,0.6574,4.1422,7.0244,0.0922619047619048,-1.6656264004538
"cy110_CD45neg_CD90neg_S276",8.3269,-2.0719,-0.5894,-0.8756,-1.8219,1.938,0.109126984126984,-2.34087977285483
"cy103_CD45neg_CD90neg_S136",24.3901,4.0275,10.6132,-2.8833,4.8329,3.2938,-0.101190476190476,5.91055252772106
"cy102_CD45neg_CD90neg_S53",15.7053,6.6613,7.1806,1.7126,5.3582,4.3972,-0.0803571428571428,0.125104860670984
"cy102_CD45neg_CD90neg_S48",19.179,1.0113,9.5771,-2.5092,2.3171,4.7358,0.0714285714285714,0.204984283807865
"cy110_CD45neg_CD90neg_S267",4.3407,-1.526,-1.9364,0.6385,-2.4643,3.2182,0.169642857142857,-0.781760214393175
"cy102_CD45neg_CD90neg_S49",18.7191,6.4058,9.9671,0.5833,4.1933,6.1178,0.0962301587301587,5.48296290452426
"cy110_CD45neg_CD90neg_S255",11.296,4.6857,0.2165,1.7177,1.4244,4.5786,0.111111111111111,-2.43341462928593
"cy103_CD45neg_CD90neg_S162",19.8243,3.013,9.5381,-3.7844,2.6835,3.801,0.0873015873015873,3.26561961627237
"cy102_CD45neg_CD90neg_S54",19.304,-0.1506,8.4464,-2.0364,0.9155,4.4175,0.149801587301587,1.0729938542565
"cy103_CD45neg_CD90neg_S109",14.845,8.7216,6.6584,-2.4695,2.9791,3.4002,-0.0734126984126984,-0.0811233049883286
"cy103_CD45neg_CD90neg_S188",18.6138,8.1396,7.873,-1.9963,4.1104,4.4736,-0.0684523809523809,4.09512220431617
"cy103_CD45neg_CD90neg_S145",24.4135,6.9585,10.8493,0.8679,2.5656,4.3837,0.0297619047619048,5.97919410526614
"cy102_CD45neg_CD90neg_S69",17.7194,4.6794,9.7025,-2.2115,3.6088,5.0707,0.0803571428571428,1.23694257125749
"cy102_CD45neg_CD90neg_S60",18.8091,0.6544,9.033,-2.5168,3.3736,4.4832,0.066468253968254,0.405636953789136
"cy110_CD45neg_CD90neg_S254",6.592,3.146,-0.2376,1.7033,0.5356,3.5841,0.101190476190476,-2.52920342701722
"cy102_CD45neg_CD90neg_S17",18.6525,0.7642,9.5136,-1.8499,-0.0599,4.4968,0.128968253968254,2.15945118684944
"cy103_CD45neg_CD90neg_S190",16.0675,8.6334,5.1375,-0.7162,5.7861,6.6919,0.0575396825396825,1.73992501389888
"cy102_CD45neg_CD90neg_S58",19.3515,0.1116,10.2271,-1.6013,3.6347,1.9346,-0.0912698412698413,0.917030167834905
"cy110_CD45neg_CD90neg_S252",3.0778,4.6388,-0.7831,3.391,-1.7132,5.775,0.218253968253968,1.2571768051042
"cy102_CD45neg_CD90neg_S65",18.2021,2.0032,7.7371,0.2973,4.4338,4.4439,-0.0694444444444444,-0.0203800048368508
"cy102_CD45neg_CD90neg_S13",14.2184,7.5661,5.984,0.4603,7.2787,3.6096,-0.129960317460317,-1.31878909813157
"cy102_CD45neg_CD90neg_S90",17.163,-0.1076,8.2421,-1.2897,0.1124,2.8547,0.118055555555556,-0.0967900167544156
"cy102_CD45neg_CD90neg_S32",17.6387,3.6662,9.0674,-1.7249,2.8967,5.5256,0.104166666666667,2.08684247556794
"cy102_CD45neg_CD90neg_S19",18.0511,4.9145,8.7836,-1.4994,4.8164,3.5094,-0.0952380952380952,-0.330254569635088
"cy110_CD45neg_CD90neg_S205",5.6216,-3.1727,-0.8612,-0.1074,-1.4441,0.3743,0.118055555555556,-1.51404215376434
"cy102_CD45neg_CD90neg_S46",17.8638,2.5964,8.8534,-2.3092,3.6553,4.2122,-0.0714285714285714,1.73974407689806
"cy102_CD45neg_CD90neg_S61",18.6688,6.6141,7.9275,0.8451,5.8261,3.6807,-0.130952380952381,1.08936040523592
"cy102_CD45neg_CD90neg_S31",15.2615,6.5058,7.7563,0.8011,4.7405,4.7782,-0.0724206349206349,-0.744739269793202
"cy103_CD45neg_CD90neg_S152",18.7737,1.6546,9.2905,-2.846,3.1818,2.4846,-0.0912698412698413,1.69019178571633
"cy103_CD45neg_CD90neg_S118",21.8609,8.3302,8.8043,-1.2965,6.0825,4.7118,-0.0545634920634921,2.93163214262537
"cy112_CD45neg_CD90neg_S330",16.7164,8.4423,7.8372,0.8245,6.5183,6.9895,0.0376984126984127,-2.40309485288235
"cy103_CD45neg_CD90neg_S165",22.9885,4.527,12.2152,-2.1078,4.1692,3.4026,-0.0833333333333333,6.58587902713587
"cy110_CD45neg_CD90neg_S213",6.3068,4.7028,1.3463,-0.3922,1.9427,5.1691,0.202380952380952,-0.45171751292887
"cy110_CD45neg_CD90neg_S285",3.9169,1.6316,0.3993,0.9235,-2.0126,5.7939,0.211309523809524,0.492108784692108
"cy103_CD45neg_CD90neg_S157",17.8831,5.5056,7.3199,1.2837,3.7906,4.1279,-0.0178571428571429,-1.51588506439158
"cy102_CD45neg_CD90neg_S36",20.4041,1.0165,9.3009,-2.6587,3.136,4.4699,0.101190476190476,1.25846525851542
"cy103_CD45neg_CD90neg_S114",21.0038,7.0752,9.6956,-1.3473,6.9445,3.7358,-0.0873015873015873,3.40969184860085
"cy102_CD45neg_CD90neg_S78",15.4784,0.0801,7.8441,-1.5964,1.3961,3.3335,0.0625,0.288822238635586
"cy112_CD45neg_CD90neg_S291",17.4466,6.991,9.2432,-0.5502,5.0038,6.8854,0.0823412698412698,1.18413786971258
"cy103_CD45neg_CD90neg_S120",19.5182,6.5317,8.1031,-2.348,3.0776,5.864,0.108134920634921,2.68076392094939
"cy102_CD45neg_CD90neg_S76",16.9806,3.3356,8.2217,-2.6408,1.5482,6.3602,0.156746031746032,2.45281366354431
"cy103_CD45neg_CD90neg_S159",9.4701,1.1426,0.2517,-2.7884,0.548,-1.1259,-0.0902777777777778,-2.05729673575209
"cy110_CD45neg_CD90neg_S282",5.6019,4.2839,0.4572,0.7289,-4.7887,9.0887,0.307539682539683,-0.558712698502322
"cy110_CD45neg_CD90neg_S235",12.1052,8.2291,2.5638,1.551,5.3503,3.776,-0.0863095238095238,-1.57935627271312
"cy110_CD45neg_CD90neg_S203",4.732,-6.0498,-0.725,-0.9599,-3.2243,-2.582,0.0436507936507936,-1.74171191836989
"cy103_CD45neg_CD90neg_S134",24.5182,3.798,10.7455,-1.4507,4.9959,3.7028,-0.0843253968253968,7.61630213396697
"cy103_CD45neg_CD90neg_S115",21.898,6.9764,7.103,-0.8668,3.7149,5.344,0.0674603174603175,1.9876857893988
"cy102_CD45neg_CD90neg_S88",16.8595,-0.0219,9.1254,-2.0872,0.9281,1.4377,0.0545634920634921,-0.0515384151609752
"cy103_CD45neg_CD90neg_S97",19.629,1.7106,10.6105,-4.8127,4.2548,3.5284,-0.058531746031746,4.49891399503618
"cy110_CD45neg_CD90neg_S202",8.9256,4.9492,1.5393,1.5184,3.4117,2.1706,-0.0962301587301587,-2.42682799643997
"cy110_CD45neg_CD90neg_S197",12.3814,8.3073,2.127,0.279,4.8069,3.1158,-0.0952380952380952,0.392802925463963
"cy102_CD45neg_CD90neg_S5",19.4024,5.2437,9.9164,-0.5239,1.2866,6.3157,0.108134920634921,-0.193087373673252
"cy102_CD45neg_CD90neg_S59",17.7269,0.0396,8.6658,-2.736,1.3499,3.987,0.0982142857142857,-0.251656747924934
"cy102_CD45neg_CD90neg_S77",20.4899,2.3722,10.0674,-2.3856,2.0352,3.6314,0.0783730158730159,1.11406602420552
"cy102_CD45neg_CD90neg_S37",15.7879,4.6572,8.7132,-0.1441,2.3637,5.1318,0.120039682539683,-0.274093787045004
"cy103_CD45neg_CD90neg_S105",21.2726,5.9304,9.7788,-0.6857,5.7813,4.2504,-0.0634920634920635,1.00403951403867
"cy103_CD45neg_CD90neg_S151",22.6193,4.0006,10.6995,-1.4195,3.5433,4.2013,0.0515873015873016,0.10267485565892
"cy102_CD45neg_CD90neg_S79",18.715,0.0076,8.4965,-1.235,-0.5075,4.2732,0.104166666666667,0.59027240295541
"cy110_CD45neg_CD90neg_S288",12.4378,6.2926,1.8624,1.2606,3.7086,5.1557,0.110119047619048,-1.85194804589445
"cy103_CD45neg_CD90neg_S143",17.7078,6.4554,6.7759,0.9314,3.1047,3.8451,0.0208333333333333,-1.41944819905245
"cy102_CD45neg_CD90neg_S85",20.3131,1.7971,10.8116,-0.6266,3.6252,3.6765,-0.0863095238095238,-0.116541775037573
"cy103_CD45neg_CD90neg_S179",19.2558,8.6094,8.8808,-0.5913,4.1579,3.5707,-0.0892857142857143,1.7404897381521
"cy102_CD45neg_CD90neg_S86",14.8844,-0.2009,7.9606,-0.5342,1.7659,3.8108,0.109126984126984,0.891803859989754
"cy102_CD45neg_CD90neg_S47",18.6234,1.6086,8.614,-1.3993,1.3412,4.6552,0.128968253968254,1.66068722057489
"cy102_CD45neg_CD90neg_S18",15.3585,1.5824,8.254,-1.3479,2.3329,3.2733,0.0813492063492063,1.12695442148941
"cy110_CD45neg_CD90neg_S271",10.9138,8.273,3.5207,0.6644,3.7423,7.1282,0.0982142857142857,-2.01064759561452
"cy103_CD45neg_CD90neg_S186",16.3599,6.9942,6.5993,0.5419,2.4068,3.2749,0.066468253968254,-1.1249660516267
"cy112_CD45neg_CD90neg_S297",16.0884,11.5911,6.5062,1.9712,3.4049,7.8867,0.110119047619048,-0.502613914044941
"cy112_CD45neg_CD90neg_S348",13.7259,10.1759,5.6161,1.6544,4.6963,8.8787,0.107142857142857,-1.3829617381376
"cy102_CD45neg_CD90neg_S45",19.2985,-0.2768,8.8883,-0.9243,2.3872,1.7652,-0.0793650793650794,0.488897658080234
"cy112_CD45neg_CD90neg_S320",16.4452,10.137,7.2706,2.5746,4.7057,9.558,0.131944444444444,-0.066887110468008
"cy102_CD45neg_CD90neg_S42",18.4101,2.6159,8.5579,-0.1386,1.1744,3.3706,0.0694444444444444,0.904406021780257
"cy110_CD45neg_CD90neg_S243",5.6482,-1.2181,1.4078,-0.9916,-1.7742,3.5024,0.169642857142857,-1.09651057670514
"cy112_CD45neg_CD90neg_S314",18.0795,8.542,7.207,-0.6465,5.3401,7.5284,0.0992063492063492,1.04435316782608
"cy102_CD45neg_CD90neg_S89",18.3116,-0.7082,9.1843,-1.599,2.8838,1.1294,-0.115079365079365,-0.38208597772401
"cy102_CD45neg_CD90neg_S16",17.7106,2.4439,7.7077,-0.3627,2.4254,3.5347,0.0783730158730159,-0.664512439098033
"cy102_CD45neg_CD90neg_S71",18.3154,4.6313,8.4533,0.3475,3.5925,4.7699,0.0763888888888889,2.35312961912247
"cy110_CD45neg_CD90neg_S226",6.703,1.1286,-1.0185,0.4597,-1.8119,1.805,0.125,-1.70448919392692
"cy103_CD45neg_CD90neg_S110",19.4227,2.6099,10.0101,-3.7641,0.2591,3.771,0.109126984126984,3.72689314327279
"cy103_CD45neg_CD90neg_S155",20.5432,7.9623,9.4039,-0.3261,6.6922,4.8457,-0.0873015873015873,2.69905875068532
"cy110_CD45neg_CD90neg_S225",7.0072,-2.3257,-0.5019,-0.0431,-1.1315,2.0316,0.0922619047619048,-0.285884113077838
"cy102_CD45neg_CD90neg_S72",20.0475,1.2356,9.4006,-2.3575,3.6433,3.6156,-0.0595238095238095,1.34411910870458
"cy102_CD45neg_CD90neg_S26",18.4596,4.8395,8.9586,-1.5425,3.5686,5.3755,0.0793650793650794,1.32968562359621
"cy102_CD45neg_CD90neg_S50",16.9977,5.1711,7.9427,-0.2308,4.1132,3.8616,-0.0952380952380952,0.295657911465692
"cy110_CD45neg_CD90neg_S212",7.9818,-0.1344,-0.2974,0.4318,-0.4351,2.9984,0.10218253968254,-1.15581815441032
"cy103_CD45neg_CD90neg_S127",23.3246,5.2914,10.4928,-1.4495,3.6009,5.7079,0.0416666666666667,0.947853558645482
"cy102_CD45neg_CD90neg_S14",15.861,0.6271,7.4208,-2.4018,2.2787,3.6501,0.0793650793650794,-0.504143854308998
"cy103_CD45neg_CD90neg_S107",22.3846,6.2097,9.2529,-0.9932,5.7534,2.7983,-0.131944444444444,2.84141014796104
"cy103_CD45neg_CD90neg_S101",22.8225,7.6809,10.1424,-0.8639,3.3617,3.1923,-0.056547619047619,7.71220679695203
"cy103_CD45neg_CD90neg_S183",22.6068,-0.2707,10.6637,-2.5741,3.1689,2.0526,-0.10515873015873,2.94887712286238
"cy103_CD45neg_CD90neg_S129",17.5626,7.6047,8.9935,0.1532,3.9915,2.7557,-0.0793650793650794,4.03984316874395
"cy112_CD45neg_CD90neg_S299",15.9988,10.465,5.7253,2.2007,5.0459,7.4514,0.0863095238095238,-1.36599407186281
"cy102_CD45neg_CD90neg_S21",14.8698,2.8741,7.8733,-1.027,1.084,3.111,0.0823412698412698,1.41677692646806
"cy103_CD45neg_CD90neg_S170",22.8653,2.317,10.777,-2.3321,3.4113,4.7547,0.0714285714285714,1.48512264441641
"cy110_CD45neg_CD90neg_S264",11.9058,10.2753,1.5959,2.3848,5.3387,3.8279,-0.0962301587301587,-1.06533102304109
"cy103_CD45neg_CD90neg_S156",16.9277,4.1923,8.2381,-1.7201,1.1892,4.9516,0.151785714285714,3.63065278739422
"cy110_CD45neg_CD90neg_S275",7.751,-6.4458,-1.5765,-0.6015,-2.8449,1.8953,0.149801587301587,-2.52581265369454
"cy110_CD45neg_CD90neg_S277",10.2507,9.5912,2.3028,1.9247,5.9642,4.3162,-0.110119047619048,-1.54933475223581
"cy102_CD45neg_CD90neg_S67",17.8711,3.1878,8.9849,-1.746,2.3583,5.2678,0.124007936507936,2.22090450725709
"cy102_CD45neg_CD90neg_S63",17.284,0.949,7.959,-2.2999,-0.8391,4.2121,0.176587301587302,0.863182742506807
"cy102_CD45neg_CD90neg_S28",18.9607,1.6206,9.8408,-2.5603,3.2683,3.5351,0.0734126984126984,0.00230808900766322
"cy112_CD45neg_CD90neg_S358",15.4338,11.2526,6.6709,2.6939,5.0063,6.8421,0.0634920634920635,-0.347870594829281
"cy110_CD45neg_CD90neg_S234",10.3017,7.6626,2.5077,-5e-04,4.3981,6.2543,0.0496031746031746,-1.80395239577143
"cy106_CD45neg_S330",10.873,10.877,2.7007,-0.0302,3.4324,6.8334,0.0793650793650794,-1.78852952172948
"cy106_CD45neg_S293",9.1298,9.9091,2.2299,3.903,0.8393,4.5133,0.0902777777777778,-2.17149934881077
"cy105_CD45neg_S220",10.596,9.9233,2.7802,3.1507,5.25,6.9264,0.0813492063492063,-1.10910509954006
"cy106_CD45neg_S376",9.7478,10.3434,1.0375,2.9478,2.0534,10.1286,0.204365079365079,-1.84159357163064
"cy106_CD45neg_S370",8.9643,8.9467,2.4095,2.4308,1.3288,7.1849,0.161706349206349,-0.786448526825204
"cy105_CD45neg_S288",19.5429,5.209,9.9367,-1.213,3.9322,5.4471,0.104166666666667,7.60787611047912
"cy106_CD45neg_S348",8.1539,7.7701,2.9118,1.9007,4.3601,4.1438,-0.0882936507936508,-1.23274756271424
"cy105_CD45neg_S236",22.1875,1.9549,10.5061,-2.4457,1.3018,5.838,0.157738095238095,6.66943670238593
"cy106_CD45neg_S383",10.5249,7.422,1.1814,3.4723,3.0734,5.298,0.0615079365079365,-1.74303687660129
"cy106_CD45neg_S332",12.0001,12.1374,0.5122,2.3546,4.4127,6.2292,0.0694444444444444,-2.51002936231845
"cy106_CD45neg_S335",8.8459,12.0759,1.419,2.8458,5.7921,5.5196,-0.0426587301587302,-1.28092928966547
"cy106_CD45neg_S328",9.9084,8.3867,1.7788,1.587,3.354,5.2606,0.0515873015873016,-1.7555043490381
"cy106_CD45neg_S343",11.5367,9.998,2.1609,-0.1884,6.1412,4.6875,-0.0674603174603175,-1.51799893901883
"cy106_CD45neg_S317",10.0163,8.9141,1.0326,1.7728,9.504,2.4775,-0.220238095238095,-3.33631055161515
"cy106_CD45neg_S375",9.9581,9.8958,1.6393,1.5128,4.6941,5.1262,0.0545634920634921,-2.34278984927886
"cy106_CD45neg_S303",9.8927,9.1414,3.2421,1.3733,2.5975,5.269,0.0793650793650794,-1.78285980349347
"cy106_CD45neg_S315",9.2587,9.6426,0.1915,2.5983,2.9443,7.5868,0.110119047619048,-2.03019796790212
"cy105_CD45neg_S278",10.9706,10.7949,3.4495,2.3458,4.5552,7.2617,0.0446428571428571,-0.871558985979164
"cy106_CD45neg_S356",9.9153,7.1234,2.2265,2.2271,2.3862,4.9946,0.0734126984126984,-0.906012840897344
"cy106_CD45neg_S296",10.843,10.4897,2.2247,1.0648,1.9997,5.3444,0.066468253968254,-1.92730177449338
"cy106_CD45neg_S320",9.1134,9.7284,2.5375,3.7298,4.4715,4.6546,0.0505952380952381,-1.80654644188151
"cy106_CD45neg_S369",5.6169,8.196,-1.1701,2.5979,1.3555,7.0179,0.152777777777778,-1.96483025824915
"cy106_CD45neg_S380",8.9608,7.5849,1.9564,1.5522,0.9887,5.5035,0.0972222222222222,-1.95263474369391
"cy106_CD45neg_S373",9.226,7.4798,2.3016,4.4306,3.2474,5.7403,0.0813492063492063,-1.88352745236963
"cy106_CD45neg_S381",11.4093,10.1907,3.6406,0.9136,3.535,5.6833,0.0783730158730159,-2.36102701945084
"cy106_CD45neg_S377",8.4847,8.4162,0.6437,2.7992,2.7069,5.2082,0.0714285714285714,-1.66472453348184
"cy105_CD45neg_S249",11.7147,12.8919,2.6448,2.8959,6.0618,8.2383,0.0853174603174603,-0.990782262219463
"cy106_CD45neg_S331",10.1013,8.5938,2.0089,2.4187,0.1943,8.5829,0.189484126984127,-1.12414503249085
"cy106_CD45neg_S304",9.0686,9.7077,1.8201,2.7586,4.9444,5.3329,0.060515873015873,-2.69464263576138
"cy106_CD45neg_S345",12.8611,8.4561,2.7106,2.3008,2.7498,4.7094,0.0615079365079365,-2.06764142530659
"cy106_CD45neg_S289",6.0505,4.3063,-0.2075,1.9965,0.4206,4.2365,0.115079365079365,-2.06705672247061
"cy105_CD45neg_S215",5.7517,7.2527,0.9508,1.6907,3.316,1.543,-0.119047619047619,0.0745054960965428
"cy106_CD45neg_S357",9.2846,6.0632,2.201,0.9391,2.9722,2.8789,-0.0714285714285714,-1.76365070087862
"cy106_CD45neg_S290",7.8374,5.4616,1.2687,2.5959,1.775,6.262,0.124007936507936,-1.79590734599821
"cy98_CD45neg_CD90neg_S44",15.7421,9.0821,8.2413,0.1538,6.1177,3.0662,-0.125992063492063,1.41684545537757
"cy98_CD45neg_CD90neg_S14",16.859,0.639,9.3482,-3.3206,1.0314,3.8382,0.125992063492063,0.875541952369872
"cy98_CD45neg_CD90neg_S46",18.3315,4.9605,8.3284,0.5126,2.8797,2.2757,-0.0525793650793651,1.14511290485908
"cy98_CD45neg_CD90neg_S32",18.2535,2.6725,9.3743,-1.6642,2.1,7.4811,0.146825396825397,4.69218834396731
"cy98_CD45neg_CD90neg_S35",16.9048,2.864,9.0552,-0.8396,2.3172,4.1631,0.0793650793650794,3.24460313207972
"cy98_CD45neg_CD90neg_S33",19.2738,5.2368,8.0959,0.2973,4.6633,2.3707,-0.0753968253968254,0.687911492433624
"cy98_CD45neg_CD90neg_S96",16.2114,3.7027,8.0169,-1.3312,2.011,6.5393,0.100198412698413,4.14858808189635
"cy98_CD45neg_CD90neg_S3",19.0416,6.8093,9.5045,-1.4022,4.7662,6.9709,0.0456349206349206,2.84963622231705
"cy98_CD45neg_CD90neg_S78",23.0485,-0.004,11.2928,-3.1214,3.558,5.8588,0.125,7.2225844871003
"cy98_CD45neg_CD90neg_S70",15.6519,0.6208,8.918,-2.5315,2.9421,3.123,0.0446428571428571,0.562584647580638
"cy98_CD45neg_CD90neg_S48",15.4947,5.9033,7.5713,-0.4249,3.2949,4.4616,0.0496031746031746,-1.75168817510055
"cy98_CD45neg_CD90neg_S72",15.8804,7.8836,7.2504,-0.6715,6.8537,4.1347,-0.0902777777777778,-1.10067083586788
"cy98_CD45neg_CD90neg_S56",25.5028,-2.3389,10.0996,-2.9568,2.5375,4.8414,0.0783730158730159,6.55023740253178
"cy98_CD45neg_CD90neg_S71",19.4439,4.1347,8.6533,-0.0899,2.6235,1.7152,-0.0753968253968254,-0.772517580693836
"cy98_CD45neg_CD90neg_S84",21.6264,8.2945,8.4379,0.7843,6.1077,6.659,0.0297619047619048,6.70908982536844
"cy98_CD45neg_CD90neg_S30",16.6548,3.5794,7.1996,-3.3925,2.2903,2.2224,-0.0575396825396825,0.242077436290393
"cy98_CD45neg_CD90neg_S23",19.2048,7.6219,8.7225,0.6134,4.9068,6.16,0.060515873015873,4.71252614099743
"cy98_CD45neg_CD90neg_S5",19.5465,3.8787,8.4828,-1.8141,3.2025,4.1164,0.0515873015873016,0.499160760496714
"cy98_CD45neg_CD90neg_S6",20.0062,6.637,8.2869,0.778,4.2344,5.6823,0.0367063492063492,-1.42792983057593
"cy98_CD45neg_CD90neg_S49",16.3112,5.9675,6.2175,0.3605,5.7068,3.244,-0.0972222222222222,0.744920505789089
"cy105_Zombineg_CD45neg_CD90neg_S148",11.3163,8.1645,0.8764,-0.5144,9.6689,0.8897,-0.20734126984127,-2.46083634775914
"cy98_CD45neg_CD90neg_S74",16.9429,0.4728,9.609,-1.5491,2.8418,4.1586,0.0744047619047619,3.54623083150548
"cy98_CD45neg_CD90neg_S13",19.0393,2.5341,8.978,-1.2054,3.7136,7.3019,0.125,3.83470695277215
"cy98_CD45neg_CD90neg_S19",18.496,7.6487,7.494,0.8889,4.8747,4.3716,-0.0535714285714286,-0.313220480055126
"cy98_CD45neg_CD90neg_S31",19.0359,5.7977,7.9106,-0.3406,4.9858,2.5689,-0.10218253968254,-1.61160894412092
"cy98_CD45neg_CD90neg_S61",18.3075,6.3044,8.8904,0.1572,3.4148,2.8152,-0.0347222222222222,1.45039367041958
"cy98_CD45neg_CD90neg_S76",12.4086,7.9702,4.1144,0.1129,5.2021,4.2512,-0.0833333333333333,-0.0482870055045796
"cy98_CD45neg_CD90neg_S80",16.622,8.0306,6.6563,0.8285,6.5598,3.6339,-0.138888888888889,0.435007352663253
"cy98_CD45neg_CD90neg_S8",14.1587,2.841,7.6913,-0.7105,0.9747,4.1948,0.128968253968254,1.61765354476577
"cy98_CD45neg_CD90neg_S93",20.0783,7.358,7.7958,1.621,4.64,7.4231,0.0654761904761905,5.0529329482497
"cy98_CD45neg_CD90neg_S15",12.0063,7.2907,4.8897,1.3828,5.3191,3.6929,-0.119047619047619,-0.579317181361108
"cy105_Zombineg_CD45neg_CD90neg_S109",16.3884,9.0475,7.3434,1.3608,4.7932,1.7442,-0.110119047619048,0.297311044701777
"cy98_CD45neg_CD90neg_S45",18.9649,4.944,9.0699,-1.0326,1.7635,3.896,0.0426587301587302,-0.230966820705777
"cy98_CD45neg_CD90neg_S34",20.429,0.8316,9.3502,-2.0579,3.453,4.9101,0.0843253968253968,5.66706180200022
"cy98_CD45neg_CD90neg_S43",20.7285,7.661,9.2901,0.9563,5.6812,6.0554,0.0347222222222222,2.28273823519843
"cy98_CD45neg_CD90neg_S54",17.1048,6.3754,7.7917,1.5958,4.8921,5.1779,-0.0982142857142857,0.85716553222159
"cy98_CD45neg_CD90neg_S28",19.2175,-0.1125,9.5353,-2.6997,2.2509,2.896,-0.0704365079365079,4.07838671680517
"cy98_CD45neg_CD90neg_S10",20.1172,-0.7659,10.6593,-3.956,2.9472,3.4659,0.0625,5.58643431420098
"cy98_CD45neg_CD90neg_S69",21.9183,2.9441,10.0939,-0.1518,3.9189,7.1163,0.115079365079365,8.93325971091316
"cy98_CD45neg_CD90neg_S67",18.8626,2.4165,9.3783,-0.8097,1.7138,4.7992,0.0922619047619048,2.77275202103921
"cy98_CD45neg_CD90neg_S77",20.5655,9.2088,9.4976,1.9766,7.1338,6.5133,-0.066468253968254,1.84572016642129
"cy98_CD45neg_CD90neg_S41",21.4487,4.2669,9.8573,-1.7411,4.4929,6.0406,0.0515873015873016,2.5060065160343
"cy98_CD45neg_CD90neg_S55",16.6782,5.315,5.1659,0.3018,5.7423,4.3407,-0.0793650793650794,0.298796938944565
"cy105_Zombineg_CD45neg_CD90neg_S192",20.6563,7.7995,10.6385,0.9782,4.0299,6.5066,0.114087301587302,7.17308233351739
"cy98_CD45neg_CD90neg_S38",16.3818,6.1742,8.2797,-2.2216,2.6234,7.7958,0.163690476190476,3.12125400365704
"cy98_CD45neg_CD90neg_S68",16.7161,7.3752,8.1797,0.5445,5.9076,2.4129,-0.10515873015873,0.00896140454601291
"cy98_CD45neg_CD90neg_S37",21.1817,-1.5634,9.855,-1.4748,0.9735,4.5483,0.118055555555556,6.02427418508106
"cy105_Zombineg_CD45neg_CD90neg_S180",9.3975,6.3764,1.0157,-1.1261,3.3922,1.4226,-0.064484126984127,-2.20307005185619
"cy98_CD45neg_CD90neg_S83",21.8022,1.5882,10.5493,-0.437,3.4446,5.0521,0.0714285714285714,5.92124836365969
"cy105_Zombineg_CD45neg_CD90neg_S101",12.209,11.3281,4.1257,3.5943,4.3436,7.998,0.118055555555556,-2.22267453890471
"cy98_CD45neg_CD90neg_S53",17.153,3.6269,7.448,-2.4349,3.4186,3.6543,0.0456349206349206,0.251179323561284
"cy98_CD45neg_CD90neg_S58",16.2047,6.0798,7.9841,-0.0278,4.6306,5.0811,-0.0515873015873016,2.04574423760769
"cy98_CD45neg_CD90neg_S64",20.1935,5.7154,7.5257,-0.3094,4.7674,6.0572,0.056547619047619,0.0219198990451566
"cy98_CD45neg_CD90neg_S91",20.0969,6.4098,8.8646,-1.7448,4.2665,5.6335,0.056547619047619,0.169785683372948
"cy98_CD45neg_CD90neg_S86",19.594,3.5687,8.6183,-0.8551,3.5303,6.3309,0.108134920634921,6.11003156636675
"cy98_CD45neg_CD90neg_S62",20.2433,5.3854,8.5163,0.0316,4.1208,4.6512,0.0406746031746032,-1.11201052010806
"cy98_CD45neg_CD90neg_S92",23.4072,-1.9338,11.6861,-2.342,2.3625,5.6107,0.118055555555556,7.45387741880135
"cy98_CD45neg_CD90neg_S24",19.5065,1.4066,10.024,-1.5509,1.7412,5.793,0.104166666666667,2.93097576862046
"cy98_CD45neg_CD90neg_S2",14.9597,5.4019,7.3155,-1.192,4.1942,4.9644,0.0813492063492063,0.419598776975126
"cy98_CD45neg_CD90neg_S94",16.0257,6.0534,6.3249,0.0457,4.4008,4.9632,-0.0436507936507936,-0.227519834738239
"cy98_CD45neg_CD90neg_S60",19.9049,3.4805,10.6985,-0.2806,1.2141,9.0056,0.231150793650794,4.54431061659285
"cy98_CD45neg_CD90neg_S26",17.3872,3.2444,7.2761,-2.0529,2.6346,3.939,0.0436507936507936,0.656517486342191
"cy98_CD45neg_CD90neg_S11",20.6723,3.863,9.3087,-0.295,1.9083,6.6569,0.141865079365079,2.09610106893389
"cy98_CD45neg_CD90neg_S36",19.8095,3.9203,9.4635,1.1069,4.9966,5.2248,-0.0773809523809524,6.06120261725904
