"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"B4_mel",3.1587,-9.4679,5.8818,-3.1073,-3.947,-0.0947,0.170666666666667,23.8231788635963
"B5_mel",14.523,-11.5016,8.369,-4.6943,-2.0891,-0.1013,0.084,23.2883516236867
"B6_mel",11.7568,-14.0929,9.2969,-6.0571,-2.9195,-1.7017,0.110666666666667,29.0887350265242
"B7_mel",8.4699,-16.0274,7.7111,-7.3227,-5.7955,-2.2574,0.141333333333333,25.9986773608676
"B8_mel",8.011,-11.6111,6.8299,-4.8105,-3.4887,-1.1587,0.116,25.6491469254147
"B9_mel",11.2028,-8.3349,9.2671,-3.4224,-0.6642,2.0544,0.0906666666666666,27.2777851862079
"C10_mel",11.1357,-12.6659,8.2786,-4.9885,-2.54,-0.0143,0.14,29.023055664398
"C12_mel",7.7858,-12.8087,7.7368,-6.8043,-3.2908,-2.7058,0.076,27.9464461852488
"C1_mel",12.6644,-16.9607,8.4232,-6.8574,-3.6641,-4.0051,0.0666666666666666,29.7075579376623
"C2_mel",7.5098,-3.2531,3.8481,-0.4359,-0.5644,4.1385,0.158666666666667,28.2217985675172
"C3_mel",9.8299,-12.9484,7.9068,-5.2279,-2.972,-1.1895,0.072,30.9257344463391
"C4_mel",8.6698,-12.8295,7.3919,-6.4438,-3.2966,-1.445,0.116,26.9914557384961
"C5_mel",3.0132,-13.8608,5.7072,-5.6814,-5.8256,-0.6369,0.184,24.9686747727472
"C6_mel",13.9166,-14.2512,10.2953,-6.2284,-3.4093,0.514,0.130666666666667,27.9029679094557
"C7_mel",11.7859,-13.1893,8.6738,-6.0988,-2.638,-3.1823,-0.0386666666666667,26.6392242735201
"C8_mel",6.9152,-1.4162,3.7687,-1.3169,-0.8614,2.8543,0.138666666666667,21.7759126408326
"C9_mel",6.258,-2.2618,5.6967,-1.5652,-3.1236,3.5692,0.174666666666667,18.1145800112447
"D10_mel",10.4438,-14.5315,8.9168,-4.8158,-2.6111,-0.9385,0.113333333333333,25.2921067730942
"D11_mel",12.1478,-12.1163,7.9507,-4.7924,-1.8187,-0.414,0.102666666666667,23.8426330192304
"D12_mel",9.5752,-14.2268,7.9753,-5.5707,-3.0694,-1.9792,0.105333333333333,24.8231102238112
"D1_mel",12.3021,-12.8486,8.0166,-4.9802,-2.6525,-0.1736,0.125333333333333,25.167490439862
"D2_mel",6.5677,-11.8322,5.9957,-3.4222,-3.6234,0.6154,0.218666666666667,23.1071467107194
"D3_mel",11.2134,-10.7166,8.5428,-5.3294,-1.9776,-0.2716,0.105333333333333,31.4438447351954
"D4_mel",14.2335,-11.2089,8.8279,-4.782,-1.7087,-0.9117,0.092,24.8064715967745
"D5_mel",8.2383,-15.5122,8.0891,-5.7739,-3.6263,-2.4205,0.0906666666666666,24.9831809335183
"D6_mel",11.7434,-12.5563,8.1412,-4.7516,-2.3919,-1.4018,0.072,24.535851713169
"D7_mel",12.9227,-14.5904,8.2469,-6.6314,-4.135,-3.7014,0.0706666666666666,25.0416032505158
"D8_mel",7.124,-9.7474,6.4141,-3.0189,-4.9018,2.1056,0.210666666666667,-13.0058922018324
"D9_mel",14.2255,-8.7915,8.5886,-5.1308,-1.9587,1.6396,0.108,25.5538034315446
"E10_mel",13.7522,-8.9592,8.7166,-4.9201,-1.4251,0.0479,0.118666666666667,34.0082968431702
"E11_mel",2.667,-4.6141,3.8106,0.2341,-3.4238,4.3249,0.232,9.56735616307785
"E12_mel",3.9701,-8.2811,5.854,-2.6119,-2.9448,2.5786,0.182666666666667,-30.1207217687198
"E1_mel",11.0375,-15.9747,8.2715,-6.706,-2.6733,-3.4986,0.0653333333333333,23.7032179888253
"E3_mel",10.6911,-9.9993,7.7035,-4.9744,-3.1684,-1.0415,0.117333333333333,24.0257247759939
"E4_mel",12.8098,-12.23,9.0501,-5.2658,-0.8209,1.4618,0.1,24.6393607515948
"E5_mel",15.3873,-11.4283,10.5392,-4.9927,-2.2445,0.3321,0.110666666666667,25.2966191073106
"E6_mel",13.7032,-11.1663,8.454,-5.063,-2.4644,-1.2244,0.0613333333333333,26.0867653800106
"E7_mel",14.2175,-12.8647,8.8374,-5.0206,-3.4667,-1.8659,0.0893333333333333,22.8782901963663
"E8_mel",10.4411,-17.2588,7.8438,-6.2497,-4.1352,-2.8447,0.105333333333333,22.4622783685911
"E9_mel",2.0819,-8.936,4.2452,-4.2524,-5.5085,0.4825,0.196,25.9342364859467
"F10_mel",12.2767,-10.8522,9.1461,-4.9508,-3.6039,0.9891,0.164,26.6787729933293
"F11_mel",12.5362,-13.6894,9.2964,-6.6535,-4.0134,-0.1721,0.168,22.3252702865759
"F12_mel",13.0201,-11.2467,8.5345,-5.5416,-2.9795,0.6644,0.133333333333333,25.9476148988191
"F1_mel",10.8132,-15.6591,7.6616,-7.0506,-3.5079,-3.1636,0.0733333333333333,23.8976236026212
"F2_mel",10.5871,-13.2757,7.8772,-5.7726,-5.7759,-2.3196,0.122666666666667,25.9849762987534
"F3_mel",8.6635,-15.9514,7.594,-5.8467,-4.3311,-2.2248,0.172,27.7659026560521
"F4_mel",10.8313,-11.4274,8.1297,-4.3934,-2.4818,-0.8242,0.125333333333333,24.2091100505084
"F5_mel",17.7509,-10.2262,9.4299,-4.8466,-1.5316,1.5849,0.0853333333333333,27.2438759417642
"F6_mel",9.5034,-16.768,8.0419,-6.4467,-3.5977,-3.4634,0.0946666666666666,27.5708634861011
"F7_mel",9.3591,-13.7231,7.5247,-6.6616,-4.6499,-0.9361,0.196,24.775061161232
"F8_mel",11.5625,-13.0218,8.6449,-5.9043,-2.3599,-0.6249,0.105333333333333,26.8322021855962
"F9_mel",15.1924,-9.0721,8.9925,-3.5965,-1.8151,0.3349,0.088,30.3143297135475
"G10_mel",8.7586,-16.0016,8.6193,-5.7823,-3.9074,-1.9397,0.113333333333333,26.0501930290308
"G11_mel",12.7042,-13.3951,8.425,-4.7573,-0.8468,-0.8665,0.04,27.0024079924177
"G12_mel",2.3694,-12.2596,2.337,-6.3243,-3.3063,-1.5832,0.076,24.3208608555376
"G1_mel",10.6437,-16.9477,7.5745,-5.818,-4.7424,-3.5818,0.101333333333333,22.1161146098177
"G2_mel",2.5351,-6.9956,4.2332,-2.8825,-4.2039,1.1398,0.158666666666667,25.2640216540065
"G3_mel",11.9703,-14.6088,8.3071,-5.6579,-1.9399,-1.8651,0.0733333333333333,24.8690164748278
"G4_mel",12.6296,-12.1732,9.0252,-5.3132,-3.3462,-0.4703,0.12,25.0660064641469
"G5_mel",9.6164,-14.7916,7.1763,-5.5108,-5.0925,-0.3019,0.164,22.725712644797
"G6_mel",12.467,-15.9739,9.5527,-6.6944,-4.2939,-1.9006,0.130666666666667,31.7667468686464
"G7_mel",8.1669,-12.7109,9.0403,-3.7865,-4.0564,0.1278,0.148,26.6742374977183
"G8_mel",13.1993,-14.8095,9.7636,-5.2531,-4.0498,-1.2779,0.110666666666667,26.4244502944263
"G9_mel",14.2978,-8.5514,9.4153,-3.6345,-1.1524,0.4668,0.0666666666666666,27.5401653471644
"H10_mel",12.019,-6.8428,8.7298,-3.1544,-1.8826,1.555,0.121333333333333,24.1584391744528
"H11_mel",6.1868,-8.8103,4.7554,-1.9143,-3.3486,1.8681,0.185333333333333,26.1230265114094
"H12_mel",8.4388,-16.2326,7.583,-3.3185,-5.6096,0.7968,0.174666666666667,-2.05223781207791
"H1_mel",8.6689,-12.6867,6.946,-3.9484,-4.1849,1.6223,0.194666666666667,19.8691426756557
"H2_mel",14.1806,-15.8718,8.9531,-5.4659,-3.4244,-1.5769,0.106666666666667,26.7037120957844
"H3_mel",9.6586,-15.6505,8.3985,-6.0459,-2.5443,-0.5947,0.122666666666667,27.9104064691431
"H4_mel",12.8939,-11.7049,10.0958,-4.5903,-1.462,0.6538,0.092,31.0255820696256
"H5_mel",14.518,-10.1612,9.4365,-4.5014,-2.3304,0.5018,0.117333333333333,24.3678372835155
"H6_mel",8.2896,-10.9594,7.0973,-4.3361,-1.3062,-0.9531,0.0586666666666666,24.5079364496875
"H7_mel",9.1153,-12.3107,7.7198,-3.3201,-5.175,-0.1624,0.150666666666667,18.3858527956842
"A1_Mel2",14.7388,-9.0891,8.2459,-3.0754,-0.8479,2.2118,0.112,22.5721303398472
"A11_Mel2",13.8656,-9.4168,8.9736,-4.2554,0.03,0.8622,0.0906666666666666,25.0498537210508
"A12_Mel2",15.3991,-7.9974,8.4319,-2.5098,0.3326,0.4865,0.036,23.8777497951483
"A2_Mel2",12.2814,-5.8385,8.6661,-2.7103,-0.0505,2.9881,0.110666666666667,23.1854793479966
"A3_Mel2",15.1286,-8.0578,8.4126,-4.3031,-2.6236,1.2314,0.172,23.7206252807849
"A4_Mel2",13.1165,-6.9804,8.3377,-4.163,-0.678,1.5624,0.105333333333333,25.3276889639313
"A5_Mel2",11.8041,-11.4301,7.5128,-5.3008,-1.9131,-1.2272,0.0666666666666666,25.6725966543782
"A6_Mel2",15.0347,-6.7884,8.233,-2.6778,0.2783,0.4937,0.072,25.4076686220137
"A7_Mel2",10.3307,-10.0738,7.7949,-3.5393,-2.1514,-1.12,0.096,25.2078317550176
"A8_Mel2",10.7385,-6.4196,7.8603,-2.5861,-0.5941,0.9138,0.072,25.3249702346214
"A9_Mel2",19.214,-3.6524,8.769,-2.5489,2.0317,4.0952,0.117333333333333,28.186285009052
"B1_Mel2",12.0602,-3.699,7.6691,-1.2105,-1.4454,4.19,0.208,13.2295876151855
"B10_Mel2",13.0717,-7.6264,9.3877,-3.7668,-0.1079,3.3279,0.114666666666667,25.0462579091315
"B11_Mel2",16.4132,-0.535,8.3847,0.4357,1.3834,5.9106,0.157333333333333,14.541923869771
"B12_Mel2",14.5342,-5.4318,9.4774,-2.553,-1.3631,2.5136,0.176,24.1252399338186
"B2_Mel2",11.3832,-1.3253,7.8835,-0.536,-0.6437,6.3821,0.188,-8.95779245740509
"B3_Mel2",9.5343,-6.2554,7.2357,-2.0366,-1.1001,4.2925,0.18,18.8308239720412
"B4_Mel2",12.2151,-9.1625,9.4526,-4.0811,-2.34,1.6284,0.153333333333333,27.5456511653882
"B5_Mel2",10.4008,-9.8581,8.5681,-4.3947,-2.685,0.8961,0.132,26.7870763367556
"B6_Mel2",14.905,-5.1666,8.0998,-3.2818,-0.554,0.6609,0.0653333333333333,24.1278789088818
"B7_Mel2",14.495,-7.9168,9.5723,-4.3621,-0.6511,1.9549,0.092,28.3926386071252
"B8_Mel2",17.7196,-5.8951,9.4428,-1.9754,0.1024,1.9366,0.0653333333333333,38.7815916840221
"C1_Mel2",16.1859,-5.3044,9.1335,-1.8405,0.9397,1.5996,0.064,25.8967919892506
"C10_Mel2",14.7145,-3.0378,8.9912,-1.6854,0.2029,2.0884,0.0826666666666666,26.9251982435119
"C11_Mel2",14.1014,-1.9496,8.2223,-1.8397,1.3897,4.416,0.112,27.7744849048592
"C12_Mel2",11.0107,-9.9522,7.8207,-5.3097,-2.6646,2.3656,0.166666666666667,2.1728416386173
"C2_Mel2",13.5584,-7.1204,8.4944,-3.1311,-0.7154,2.0767,0.124,24.9948533905724
"C3_Mel2",13.8068,-2.1405,8.6177,-2.4559,-1.0408,5.2627,0.178666666666667,0.227386735419497
"C4_Mel2",16.971,-2.1186,9.2064,-2.4874,1.1918,3.1895,0.088,31.0046639727923
"C5_Mel2",15.2568,-7.6232,9.6001,-3.8313,-0.6502,3.0602,0.153333333333333,30.3977541889738
"C7_Mel2",13.6399,-8.8654,9.1164,-3.9019,-1.2549,2.8094,0.162666666666667,25.6918066247063
"C8_Mel2",13.2917,-3.9097,7.5443,-3.6166,1.4289,3.5294,0.105333333333333,30.9728836611852
"D1_Mel2",10.4885,1.3978,6.0051,1.124,1.1951,6.1567,0.125333333333333,7.4212638221429
"D10_Mel2",13.5452,-6.3162,8.6763,-2.409,-0.4458,2.8546,0.142666666666667,26.1135618179682
"D11_Mel2",14.9131,-7.5233,8.3974,-1.9399,0.4794,1.8256,0.0613333333333333,26.4725386232748
"D12_Mel2",13.5715,-7.6968,9.6472,-2.7708,0.6196,2.4874,0.125333333333333,25.3183108742815
"D2_Mel2",10.7053,-4.1923,8.3906,-1.258,0.4584,3.0542,0.0893333333333333,20.7740275730249
"D3_Mel2",19.3265,-5.1071,9.7562,-1.3715,0.9417,4.8335,0.110666666666667,26.6342771345852
"D4_Mel2",14.7737,-6.1426,8.7714,-2.4747,0.1847,2.5114,0.1,33.5897498254374
"D5_Mel2",14.7413,-5.9051,9.702,-3.8343,-0.6418,2.5796,0.096,24.9274522939432
"D6_Mel2",16.0753,-3.5803,9.373,-1.5691,0.1873,3.5049,0.0933333333333333,26.2357595928573
"D7_Mel2",16.293,-8.787,9.2431,-3.4376,-0.9288,2.1435,0.114666666666667,25.684702480164
"D8_Mel2",14.6181,-7.244,8.7462,-4.7168,0.3374,3.1498,0.076,28.816204442668
"D9_Mel2",15.5226,-6.6839,9.0174,-3.0736,-0.4073,2.3134,0.106666666666667,24.7706498738217
"E1_Mel2",12.0854,-3.2525,6.8552,-0.127,-1.8853,4.9227,0.229333333333333,14.5118118860463
"E10_Mel2",11.4329,-9.9357,9.0494,-3.2115,-1.2113,0.1795,0.154666666666667,28.6047885503579
"E11_Mel2",5.9449,-4.2253,6.3945,-0.8545,-3.1241,5.2532,0.229333333333333,-7.63280971403824
"E12_Mel2",14.476,-7.9481,9.2517,-3.7783,-0.2145,2.9982,0.118666666666667,25.5372120818511
"E2_Mel2",14.7864,-6.1099,8.7682,-1.7381,-0.3046,1.4046,0.0733333333333333,24.8533196018517
"E3_Mel2",16.6577,-10.6944,9.062,-4.3746,-2.2887,0.285,0.116,25.6249037919903
"E4_Mel2",14.1254,-4.8074,8.5215,-2.7322,-1.0034,2.9969,0.156,31.8631121821176
"E5_Mel2",14.4773,-4.6699,9.4603,-2.5139,-0.9542,4.165,0.134666666666667,26.6738550702422
"E6_Mel2",12.5234,-5.879,8.2605,-3.9536,0.2448,2.0961,0.0706666666666666,25.2401871383332
"E9_Mel2",15.8712,-4.1685,9.0975,-2.2497,-0.2098,3.8599,0.157333333333333,35.9549903705636
"F1_Mel2",13.8663,-7.4032,8.6229,-3.7925,-1.8223,1.2029,0.142666666666667,33.3858525700278
"F11_Mel2",15.3645,-3.3132,9.8101,-2.2126,0.1489,4.6319,0.161333333333333,25.8844658606272
"F12_Mel2",11.2476,-10.394,7.7645,-5.2326,-0.8761,0.3302,0.1,30.5929286377784
"F2_Mel2",13.7006,-6.7283,9.2938,-3.5556,0.4475,1.5193,0.0653333333333333,25.7273590032091
"F3_Mel2",15.8096,-7.9853,8.2266,-3.9199,-0.881,1.882,0.132,23.4312227890686
"F4_Mel2",15.0389,-4.1639,9.781,-3.1107,1.3891,2.5871,0.0706666666666666,25.0001934783159
"F5_Mel2",10.6388,-10.9997,8.901,-4.4165,-2.2137,1.1579,0.141333333333333,28.423714984885
"F6_Mel2",15.0493,-2.9705,9.429,-1.858,0.9841,3.7939,0.114666666666667,22.9212238505522
"F7_Mel2",15.2607,-9.2156,9.4588,-3.4402,-0.5279,0.2292,0.0493333333333333,25.9383526544342
"F8_Mel2",16.0209,-5.6199,9.0501,-3.1346,-2.0068,2.5,0.121333333333333,25.9218888879683
"F9_Mel2",12.2092,0.4181,6.4351,0.4957,-0.5826,7.6924,0.201333333333333,15.9569354156542
"G1_Mel2",14.0211,-4.9598,8.8483,-3.5142,-0.3565,1.91,0.116,25.3519016656309
"G10_Mel2",9.441,2.3011,6.1455,2.27,-0.2413,8.932,0.256,-34.5607908144424
"G11_Mel2",8.5756,-0.4591,6.1705,-0.2162,-0.9067,5.6359,0.172,22.7639219152869
"G2_Mel2",12.8486,-6.8226,8.6445,-2.7303,2.2999,2.9986,0.0413333333333333,24.8667359115151
"G3_Mel2",15.4617,-6.4724,9.8179,-3.638,0.2056,2.4001,0.110666666666667,25.2036984828782
"G4_Mel2",16.8395,-1.9932,10.5799,-2.04,1.6015,4.4363,0.110666666666667,25.3968640101825
"G5_Mel2",11.5584,-9.5381,9.3856,-3.3033,-1.7303,0.6861,0.118666666666667,27.0921753521919
"G6_Mel2",11.3471,-7.1433,7.4786,-3.5864,-1.7005,2.4165,0.141333333333333,23.751638049271
"G7_Mel2",16.5489,-8.058,8.9774,-4.3683,-1.363,1.3633,0.106666666666667,27.6477538649162
"H1_Mel2",12.9905,-7.2283,8.5817,-2.7946,-2.0458,0.8948,0.110666666666667,28.3214978790218
"H10_Mel2",12.7366,-11.4666,8.9267,-4.6874,-2.1774,-0.5319,0.121333333333333,29.5110599890017
"H11_Mel2",14.1851,-8.2125,9.5921,-3.2205,-1.2974,0.9941,0.146666666666667,24.8714570852782
"H12_Mel2",10.7241,-8.8542,7.5287,-4.5192,-2.319,1.9149,0.165333333333333,23.7897565196425
"H2_Mel2",12.5891,-7.9721,7.9794,-2.7022,-1.6668,0.4164,0.106666666666667,21.253818951027
"H3_Mel2",13.12,-10.4334,8.8161,-3.3007,-1.5842,0.7292,0.112,26.6488148176795
"H4_Mel2",16.4809,-7.1461,8.6563,-4.1867,0.3167,2.6077,0.104,24.4580219464749
"H5_Mel2",16.9381,-6.6516,9.2541,-4.2159,-1.4553,1.7231,0.125333333333333,25.0524078323752
"H6_Mel2",14.9797,-6.1009,9.0811,-3.4648,0.219,1.4042,0.064,23.9820583826092
"H8_Mel2",13.8209,-7.9897,8.2655,-3.7597,-2.2845,1.4122,0.162666666666667,25.0134467091621
"A10_Mel3.a",10.3932,-3.0599,8.1962,-1.8599,-1.0172,5.8307,0.205333333333333,25.6947618662314
"A11_Mel3.a",7.6602,-10.7919,8.2488,-4.3789,-3.7467,3.7311,0.236,19.5026669493131
"A12_Mel3.a",5.442,-4.8499,4.6231,-3.2214,-3.1082,4.3597,0.241333333333333,22.6370739393667
"A2_Mel3.a",8.271,-3.1772,7.7999,-1.7945,-0.6857,7.1337,0.225333333333333,15.3834759210057
"A4_Mel3.a",6.3595,-0.341,4.8793,-0.6405,0.2375,5.6791,0.148,18.0242558882648
"A5_Mel3.a",7.2879,-7.1935,6.4781,-3.5036,-3.001,2.9228,0.197333333333333,21.575900366809
"A6_Mel3.a",5.5998,-0.1283,5.5949,-0.3304,-1.0223,7.1829,0.248,19.7105619693974
"A8_Mel3.a",-1.1805,-5.4308,4.2349,-3.1652,-2.252,3.2535,0.202666666666667,23.8514689124874
"A9_Mel3.a",11.0301,-5.3304,8.6096,-2.8486,-1.2641,5.6561,0.216,6.37342461231622
"B1_Mel3.a",11.7925,-4.2518,8.4598,-1.7711,0.8522,5.1396,0.16,7.61683591430268
"B10_Mel3.a",7.1964,-2.8995,6.7469,-1.6081,-1.0209,6.8972,0.264,11.8807780103965
"B11_Mel3.a",4.2335,-9.9119,6.6431,-5.2245,-3.2156,3.9514,0.232,9.32688419002198
"B2_Mel3.a",9.4725,-4.8369,6.9834,-3.0698,-0.7619,4.1781,0.156,21.0963142811123
"B3_Mel3.a",8.2511,-3.8033,6.8046,-2.4352,-0.5268,5.3701,0.190666666666667,15.0794557406158
"B4_Mel3.a",8.5762,-9.3477,7.7955,-4.1399,-2.2377,4.5662,0.218666666666667,22.7793688662169
"B6_Mel3.a",8.411,2.2395,5.1356,0.6014,-0.1956,8.5989,0.244,24.7005100595891
"B7_Mel3.a",5.5388,-1.737,4.6888,-0.3487,-1.8887,7.1425,0.281333333333333,15.7298381945206
"B8_Mel3.a",8.8354,-9.8677,8.4052,-5.3407,-3.8665,4.0981,0.218666666666667,20.773133249363
"B9_Mel3.a",5.4064,-9.766,7.4159,-4.8484,-2.605,2.7107,0.172,18.2389027128821
"C1_Mel3.a",10.1331,-5.8646,6.7395,-3.1168,0.1244,5.5617,0.172,24.4290720611414
"C2_Mel3.a",7.5607,-3.007,5.997,-1.7204,0.2486,5.6179,0.157333333333333,17.3065985905123
"C3_Mel3.a",2.4055,-8.3578,5.2043,-4.1677,-2.3937,2.8855,0.178666666666667,21.5940486625808
"C7_Mel3.a",13.7616,-0.6456,8.2654,-0.6001,-1.0154,8.3416,0.269333333333333,32.4698858168925
"C8_Mel3.a",9.8182,-6.0845,8.2054,-3.459,-0.2107,6.1485,0.185333333333333,11.4291138781116
"C9_Mel3.a",8.3479,-3.5523,6.8315,-2.9664,-0.5868,5.6353,0.213333333333333,17.456510086452
"D1_Mel3.a",12.1694,-2.2814,8.8706,-1.5178,1.1448,6.7335,0.168,23.2968669002827
"D11_Mel3.a",11.1409,2.0508,7.0323,1.6913,1.5173,7.143,0.157333333333333,16.1523631756112
"D2_Mel3.a",8.1466,-0.4086,6.0234,-0.5393,-0.2876,7.0768,0.204,25.2519395604784
"D3_Mel3.a",11.2653,-1.8227,8.1445,-1.1249,-1.1352,5.3764,0.162666666666667,-2.30636816074102
"D7_Mel3.a",6.5269,-1.6605,5.5605,-2.1461,-1.3413,6.8218,0.266666666666667,14.636058211819
"D8_Mel3.a",6.7877,-1.0677,5.457,0.1099,-0.2692,7.2049,0.218666666666667,18.7343481699353
"D9_Mel3.a",8.7474,-4.6504,7.5113,-3.5003,-2.0952,6.129,0.254666666666667,22.1511944904241
"E1_Mel3.a",11.599,-1.8682,7.883,-1.6145,-0.021,5.6718,0.165333333333333,23.0204537816209
"E2_Mel3.a",4.5445,1.596,5.0247,-0.9247,-0.7137,6.2763,0.226666666666667,-15.2286651462488
"E3_Mel3.a",10.3136,-2.9776,6.8385,-1.4085,0.8679,5.71,0.150666666666667,29.6552633743523
"E7_Mel3.a",11.0786,-0.9954,7.0309,-0.7157,-0.1198,6.1038,0.182666666666667,22.5068116060844
"E8_Mel3.a",11.611,-4.1093,7.9055,-2.2934,-0.1629,5.1076,0.164,18.4450944440505
"E9_Mel3.a",6.9203,-1.6925,5.8508,-1.9636,-1.2089,6.3783,0.228,21.7796562649635
"F1_Mel3.a",4.8335,-4.9984,5.1751,-3.1282,-2.4652,4.4388,0.216,21.6383689770851
"F7_Mel3.a",5.4702,-3.2418,5.0882,-0.9893,-1.4387,5.5105,0.226666666666667,21.6422144793056
"F8_Mel3.a",8.9246,-5.4667,6.8784,-2.5253,-2.0444,5.4713,0.234666666666667,20.4704896976834
"F9_Mel3.a",5.6639,0.2299,5.4553,-1.6546,-1.0435,7.2537,0.261333333333333,24.4838621916497
"G1_Mel3.a",7.8125,-1.3723,6.4833,-1.2498,-0.275,5.5289,0.188,11.64004760555
"G2_Mel3.a",9.4201,-2.9124,5.9056,-1.5134,-1.4051,6.1075,0.194666666666667,30.182609806249
"G3_Mel3.a",9.1454,-6.872,8.0579,-2.1494,-1.51,4.1188,0.176,23.4683140705486
"G5_Mel3.a",8.285,-7.5781,7.793,-3.0476,-0.6937,4.2873,0.194666666666667,16.9602839360604
"G7_Mel3.a",5.8154,-6.0016,5.6594,-3.2935,-3.1469,3.4231,0.198666666666667,16.9394133372305
"G8_Mel3.a",3.6807,-9.5503,5.8433,-3.1939,-2.9925,3.6213,0.212,17.2216890314623
"G9_Mel3.a",5.6248,-3.0018,4.6977,-0.2795,0.2419,4.9089,0.152,24.8187209435978
"H1_Mel3.a",3.6216,-5.9204,4.1487,-3.2902,-1.0938,3.4079,0.162666666666667,23.5103330209202
"H2_Mel3.a",10.1486,-3.4984,8.0223,-2.0359,-1.8211,5.1165,0.184,16.1851785511882
"H3_Mel3.a",6.9995,-8.011,7.4077,-2.0503,-1.9133,3.6859,0.176,22.8164445226407
"H7_Mel3.a",7.6508,-4.1728,6.0679,-3.1268,-1.6699,5.2013,0.196,17.5175313206652
"H8_Mel3.a",10.0339,-6.4502,8.3547,-3.9327,-1.8491,4.3036,0.201333333333333,31.2303344379682
"A10B_Mel3.b",2.5304,2.0156,3.1219,3.2682,-1.0341,5.9588,0.198666666666667,-131.344387475296
"A11B_Mel3.b",-0.0396,-0.2923,1.4867,2.2742,-1.8217,6.0895,0.257333333333333,-129.123085588757
"A12B_Mel3.b",2.7068,4.4666,2.7942,3.8548,-0.434,7.5799,0.221333333333333,-12.6406994197868
"A2B_Mel3.b",-2.5841,-0.0238,-1.3499,3.3879,-2.342,3.8422,0.2,-59.7096202593857
"A3B_Mel3.b",-0.8054,-2.6462,-2.0883,1.7013,-2.3538,2.7023,0.165333333333333,-69.1196060530688
"A4B_Mel3.b",-0.3764,-0.4887,0.1385,2.424,-1.9671,3.6165,0.178666666666667,-43.4848843961171
"A5B_Mel3.b",1.268,-0.9097,3.3936,0.916,-1.2032,5.6785,0.218666666666667,-7.68646297025959
"A6B_Mel3.b",2.5776,4.6941,0.5254,6.4229,0.6379,5.9666,0.157333333333333,-95.3419355357171
"A7B_Mel3.b",-0.0938,1.8427,-0.0378,3.5285,-2.4669,4.2409,0.237333333333333,-69.9146470129898
"A8B_Mel3.b",2.3101,-3.6641,2.4417,1.5616,-1.8907,4.7311,0.206666666666667,-74.7937426045587
"A9B_Mel3.b",-0.6228,-4.4133,2.131,1.3497,-3.5123,5.8398,0.309333333333333,-18.2695944578292
"B10B_Mel3.b",-0.1807,4.4089,1.5989,3.0966,0.5327,4.6117,0.141333333333333,-41.0258772134542
"B11B_Mel3.b",0.8415,4.7377,1.9566,5.1701,-0.9766,6.6351,0.257333333333333,-59.7701956975551
"B12B_Mel3.b",3.5583,-1.2624,4.0595,2.3185,-0.1352,5.0604,0.198666666666667,-4.64785370360127
"B1B_Mel3.b",6.1906,5.9454,4.7984,3.5684,0.2551,7.4231,0.209333333333333,-118.468156130768
"B2B_Mel3.b",2.4191,1.1727,2.2676,2.4865,-0.4207,4.4708,0.142666666666667,-121.275819628602
"B3B_Mel3.b",2.7309,1.6788,0.7323,2.1672,-0.7335,5.3522,0.209333333333333,-46.4187116909085
