"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"T0_E12.S93",27.4174,27.2676,7.632,8.5194,11.7664,15.4276,0.205835331734612,NA
"T0_E1.S5",33.9821,23.0279,11.0282,6.7388,12.254,17.6649,0.2481126210143,NA
"T0_E2.S13",35.2692,25.1367,11.5954,6.8189,11.8665,17.3824,0.195665689670486,NA
"T0_E3.S21",32.5137,24.3582,11.1968,7.064,13.0462,16.6259,0.16169286792788,NA
"T0_E4.S29",33.4124,24.1159,10.1327,6.5587,13.1989,16.6313,0.15649702460254,NA
"T0_E5.S37",32.6339,24.1439,11.2612,7.5473,14.0287,17.5045,0.173017141842082,NA
"T0_E6.S45",34.7392,25.4086,12.0801,6.6417,12.9574,17.6375,0.156541433519851,NA
"T0_E7.S53",32.0602,24.2631,10.9431,7.1956,11.8228,17.3358,0.288169464428457,NA
"T0_E8.S61",33.6466,24.8554,11.2582,7.7176,12.8393,16.2106,0.14006572519762,NA
"T0_E9.S69",32.4458,23.4075,11.5333,6.4966,12.5683,16.3693,0.133759658939515,NA
"T0_F11.S86",35.1068,25.509,11.8199,6.7258,11.2413,16.8045,0.250111022293277,NA
"T0_F12.S94",34.5567,25.9313,10.9825,6.7274,13.5847,17.6715,0.21831423749889,NA
"T0_F1.S6",34.2503,26.3323,10.8554,6.9955,11.8097,17.3283,0.267741362465583,NA
"T0_F2.S14",35.7243,24.1666,11.5188,7.509,11.8241,16.5638,0.168887112532197,NA
"T0_F3.S22",34.0926,25.6854,11.3792,7.0701,11.5326,18.3926,0.258459898747669,NA
"T0_F4.S30",39.6256,25.6386,10.8055,7.6269,13.671,18.5203,0.235811350919265,NA
"T0_F5.S38",35.1887,24.5869,10.6266,7.1912,11.8147,16.9343,0.249089617195133,NA
"T0_F6.S46",33.8003,25.4454,10.5389,7.3378,11.7735,16.8705,0.232658317790212,NA
"T0_F7.S54",31.7118,24.1404,11.441,7.3425,13.4178,17.887,0.1915356603606,NA
"T0_F8.S62",34.5745,24.8508,11.0644,7.2033,12.2883,17.1225,0.216271427302602,NA
"T0_G10.S79",31.7575,25.6037,9.9909,7.8129,12.8255,16.5902,0.202859934274802,NA
"T0_G11.S87",34.0023,25.3527,11.3763,7.3091,13.2474,17.6511,0.187494448885336,NA
"T0_G12.S95",35.2928,25.4918,12.29,7.2209,12.1196,17.4163,0.198729904964917,NA
"T0_G1.S7",33.0775,23.7771,11.2372,7.0896,13.0421,16.1887,0.164801492139622,NA
"T0_G2.S15",34.6516,26.5874,11.0071,7.0626,13.1082,17.6439,0.157518429700684,NA
"T0_G3.S23",31.8478,24.7951,10.3519,7.2294,12.5657,18.2007,0.259436894928502,NA
"T0_G4.S31",33.9733,22.5344,11.8168,6.5477,12.5795,17.492,0.216227018385292,NA
"T0_G5.S39",35.8291,24.228,11.6446,8.2603,12.7206,17.0325,0.217292832400746,NA
"T0_G6.S47",33.0325,24.9583,10.2619,6.9076,13.0067,16.715,0.230571098676614,NA
"T0_G7.S55",32.299,24.3221,10.7772,7.1963,11.817,16.3145,0.158495425881517,NA
"T0_G8.S63",35.1313,25.7337,11.198,7.7102,13.4068,16.6763,0.18332001065814,NA
"T0_G9.S71",32.444,24.5129,10.7489,7.3633,12.6653,16.3249,0.205924149569234,NA
"T0_H10.S80",33.9291,25.3209,12.0431,7.219,13.2066,16.3869,0.13486988187228,NA
"T0_H11.S88",34.9933,26.1079,10.8029,6.99,12.7564,17.4991,0.234789945821121,NA
"T0_H12.S96",28.8938,25.3441,7.383,9.0245,12.5521,16.5211,0.166799893418599,NA
"T0_H1.S8",32.1048,24.6132,10.5693,6.6228,12.2267,16.6297,0.233724131805667,NA
"T0_H2.S16",33.6956,26.6476,11.0396,7.4442,12.3383,17.4161,0.1915356603606,NA
"T0_H3.S24",34.4362,24.3538,11.8922,6.9573,12.1584,16.5225,0.251176836308731,NA
"T0_H4.S32",33.6779,22.4844,11.1357,7.1007,13.2877,17.0867,0.174926725286438,NA
"T0_H6.S48",31.0402,29.85,8.8127,9.5236,12.9071,19.5015,0.328359534594547,NA
"T0_H7.S56",28.1994,25.2762,7.926,7.2312,11.3833,14.8102,0.181143973709921,NA
"T0_H8.S64",29.622,26.7641,7.7793,8.2407,11.6506,17.0522,0.27791100452971,NA
"T0_H9.S72",33.2597,23.6663,10.7778,6.8044,12.3491,17.3023,0.175059952038369,NA
"T0_A10.S361",28.4722,28.2635,8.1628,7.6568,12.6725,16.7974,0.244959587885247,NA
"T0_A1.S289",33.9741,25.4289,10.6354,6.3111,13.2253,18.3384,0.249178435029754,NA
"T0_A2.S297",32.4114,23.4384,10.9977,6.9086,12.079,16.247,0.162625455191403,NA
"T0_A3.S305",34.4915,24.6268,11.1654,6.54,11.7581,17.9507,0.243938182787104,NA
"T0_A4.S313",37.3471,23.7165,11.564,6.5654,12.9838,17.7955,0.167776889599432,NA
"T0_A5.S321",35.5779,24.8956,12.7621,6.3473,12.7497,17.7661,0.247046806998845,NA
"T0_A6.S329",34.5771,22.7917,11.4039,7.015,12.6199,16.0735,0.160538236077805,NA
"T0_A8.S345",34.8865,22.4053,11.1264,6.4049,12.0335,17.6465,0.224442668087752,NA
"T0_A9.S353",28.9721,23.9064,9.3043,6.5894,11.299,15.6498,0.177013944400036,NA
"T0_B10.S362",34.3283,23.5198,12.0753,5.9233,12.4972,18.0972,0.181277200461853,NA
"T0_B11.S370",33.0338,28.0466,9.5923,8.6699,11.952,19.0876,0.339683808508749,NA
"T0_B12.S378",32.5867,26.7139,10.4608,7.03,11.8393,17.7439,0.24291677768896,NA
"T0_B1.S290",33.8432,23.9818,11.0968,7.3201,12.5176,17.1668,0.22950528466116,NA
"T0_B2.S298",30.7178,26.1775,9.4058,8.066,12.0785,18.3381,0.311883826272316,NA
"T0_B3.S306",34.6651,25.3212,10.5246,7.4302,12.2352,19.2244,0.236832756017408,NA
"T0_B4.S314",32.896,23.4247,11.5951,7.5418,12.7835,16.5911,0.200772715161204,NA
"T0_B5.S322",28.5398,27.799,7.683,9.7952,12.41,18.7559,0.357136513011813,NA
"T0_B6.S330",34.4157,23.5205,10.8678,6.9044,12.5791,16.6522,0.245003996802558,NA
"T0_B7.S338",34.2366,25.5382,10.3552,7.4023,12.6479,18.0973,0.231548094857447,NA
"T0_B8.S346",35.2896,24.0556,11.53,7.2113,13.0454,16.9775,0.228528288480327,NA
"T0_B9.S354",32.1702,29.2825,9.1632,7.7097,12.3359,18.8184,0.300515143440803,NA
"T0_C10.S363",33.3468,24.9424,10.77,6.5422,11.792,18.3579,0.243005595523581,NA
"T0_C11.S371",32.607,26.5979,10.0885,6.6245,12.1963,17.6397,0.2212896349587,NA
"T0_C1.S291",30.0077,27.1338,9.007,9.5979,11.4563,19.1227,0.303712585487166,NA
"T0_C2.S299",34.499,24.7003,10.9383,7.2535,12.7459,17.3003,0.253308464339639,NA
"T0_C3.S307",27.4705,26.5984,7.3123,7.9046,10.8387,16.9651,0.306643574029665,NA
"T0_C4.S315",35.1491,24.2318,12.1474,6.9688,12.0204,16.4486,0.247091215916156,NA
"T0_C6.S331",35.4353,23.2802,11.3852,6.7318,12.3431,17.2269,0.174082955857536,NA
"T0_C7.S339",32.3421,24.6251,11.2524,6.0641,11.7373,17.8996,0.209920952127187,NA
"T0_C8.S347",37.415,25.4456,10.6706,6.288,13.7038,16.2269,0.188382627231548,NA
"T0_C9.S355",34.7901,23.8259,11.1514,7.5198,12.2841,18.0722,0.271782573940847,NA
"T0_D10.S364",32.0222,24.7853,10.0334,7.0489,12.3914,16.6143,0.225419664268585,NA
"T0_D11.S372",35.35,27.2891,10.4898,7.1941,12.4728,17.8623,0.244071409539035,NA
"T0_D1.S292",38.208,23.5811,11.0487,6.6256,13.4238,17.5054,0.193667288391509,NA
"T0_D2.S300",32.8871,23.9126,11.0032,6.5426,11.9879,17.631,0.223465671906919,NA
"T0_D3.S308",33.38,22.6742,10.898,6.3904,12.9644,17.5671,0.223465671906919,NA
"T0_D4.S316",33.4099,23.4604,11.008,7.1976,12.1205,17.4875,0.223332445154987,NA
"T0_D5.S324",32.4847,22.2471,10.9974,6.1894,12.3816,16.4376,0.164801492139622,NA
"T0_D6.S332",32.0459,25.5651,10.1856,7.1817,11.9296,17.3245,0.237765343280931,NA
"T0_D7.S340",30.2743,24.1103,9.6713,6.9264,11.375,16.7987,0.280975219824141,NA
"T0_D8.S348",35.4045,23.2956,11.5259,7.1181,12.0787,18.6711,0.274891198152589,NA
"T0_E10.S365",35.1158,23.0501,12.2169,6.3794,12.4536,16.5446,0.203836930455636,NA
"T0_E11.S373",34.4274,24.4414,11.0815,6.9919,11.8893,17.4632,0.254241051603162,NA
"T0_E1.S293",34.0618,25.9982,10.1109,6.458,11.9352,17.933,0.237765343280931,NA
"T0_E2.S301",34.3299,24.5168,10.5205,8.2761,12.7166,17.4088,0.178035349498179,NA
"T0_E3.S309",31.2504,25.1804,10.0121,7.4716,11.8186,17.4261,0.295363709032774,NA
"T0_E4.S317",36.0333,26.9134,10.7524,7.3354,12.2925,16.4962,0.190469846345146,NA
"T0_E5.S325",33.3027,24.7886,11.4343,7.6147,12.914,17.2306,0.202815525357492,NA
"T0_E6.S333",31.5137,25.4019,9.0997,7.5646,12.6241,18.8253,0.310906830091482,NA
"T0_E7.S341",34.3371,24.6889,11.314,6.1086,12.4576,16.3255,0.207034372501998,NA
"T0_E8.S349",33.6813,23.7431,11.5773,6.886,12.206,15.6561,0.204858335553779,NA
"T0_E9.S357",35.4205,24.5737,11.2655,7.0702,12.8999,17.1753,0.200728306243894,NA
"T0_F10.S366",33.7692,23.9971,10.2189,6.7372,12.9212,16.8249,0.20792255084821,NA
"T0_F11.S374",34.471,23.8755,10.6703,7.3718,13.2659,17.1724,0.187494448885336,NA
"T0_F1.S294",30.1917,24.3963,10.3732,6.847,11.8162,16.8638,0.214095390354383,NA
"T0_F2.S302",35.1683,25.6055,10.871,7.0722,12.513,18.1696,0.205924149569234,NA
"T0_F3.S310",29.365,23.0567,9.016,6.4948,11.1657,15.7156,0.190381028510525,NA
"T0_F4.S318",30.268,26.2356,10.0515,7.0193,12.0933,17.5636,0.242961186606271,NA
"T0_F5.S326",31.301,24.5003,9.9104,7.705,12.2231,19.2595,0.260502708943956,NA
"T0_F6.S334",30.0891,26.0268,8.4997,9.6444,11.9943,17.3758,0.282085442756906,NA
"T0_F7.S342",34.337,22.8292,12.1117,6.1122,12.6457,16.2232,0.229638511413092,NA
"T0_F8.S350",30.0231,28.9983,8.4138,8.9179,12.7504,19.3607,0.347943867128519,NA
"T0_F9.S358",34.5647,25.964,11.4418,6.4207,11.8345,17.3324,0.273825384137135,NA
"T0_G10.S367",34.8615,22.9648,10.9805,6.7646,11.3706,17.7658,0.284128252953193,NA
"T0_G11.S375",35.4659,25.9433,11.1645,7.4444,11.75,16.6257,0.257305266897593,NA
"T0_G1.S295",31.9391,26.7758,8.7885,8.8406,12.6961,18.0515,0.353006483701927,NA
"T0_G2.S303",34.5255,24.8576,11.9186,7.0181,12.592,16.3976,0.237854161115552,NA
"T0_G3.S311",35.1476,23.4483,11.5555,6.8087,11.4241,16.9715,0.228483879563016,NA
"T0_G4.S319",35.5344,24.1485,11.3033,6.9786,12.1285,17.2028,0.182298605559997,NA
"T0_G5.S327",36.4719,22.9704,12.0156,6.6713,13.3884,16.4279,0.197708499866773,NA
"T0_G6.S335",31.5289,25.1272,10.8378,6.8564,12.2042,16.0836,0.219291233679723,NA
"T0_G7.S343",34.3653,23.9275,11.2126,6.6047,12.2888,16.3151,0.177147171151967,NA
"T0_G8.S351",31.9994,24.0488,10.7705,6.8511,12.2518,16.1338,0.170929922728484,NA
"T0_G9.S359",33.3667,24.3543,10.5863,7.5914,12.6159,16.6107,0.205879740651923,NA
"T0_H10.S368",32.375,24.1651,10.7841,7.2156,11.1699,18.8096,0.289235278443912,NA
"T0_H11.S376",33.5581,23.9941,10.7252,6.7994,11.3183,17.738,0.220268229860556,NA
"T0_H1.S296",30.5361,24.6453,10.6806,7.0827,12.1612,17.2803,0.182209787725375,NA
"T0_H4.S320",33.1067,24.625,12.9985,7.2488,12.4489,16.6756,0.208988364863665,NA
"T0_H8.S352",32.6549,23.9938,11.5755,6.7146,12.1729,16.8396,0.211031175059952,NA
"T4_C5.S152",29.4629,22.9541,10.3487,7.3686,11.206,16.0268,0.18629540811795,NA
"T4_A10.S190",35.4438,22.9228,12.1298,6.5329,11.5409,15.7185,0.182165378808065,NA
"T4_A11.S198",32.3985,23.399,10.9452,6.7469,11.2477,15.9506,0.183231192823519,NA
"T4_A12.S206",30.1515,22.3176,11.4402,6.916,12.5038,16.4968,0.241850963673506,NA
"T4_A1.S118",32.9725,24.4552,11.3719,6.5201,12.3159,16.1294,0.159516830979661,NA
"T4_A2.S126",34.6333,22.3559,11.8381,6.0941,10.9077,15.9724,0.148192557065459,NA
"T4_A3.S134",31.6769,23.924,11.8746,7.1905,11.2538,16.7361,0.200683897326583,NA
"T4_A5.S150",31.8948,24.7662,10.2375,6.4827,11.8203,17.1349,0.238786748379075,NA
"T4_A6.S158",31.8093,24.9069,10.7499,7.1943,11.7987,16.3063,0.22950528466116,NA
"T4_A7.S166",30.9111,25.2488,9.0683,7.348,11.7239,17.128,0.270672351008083,NA
"T4_A8.S174",33.2753,20.9713,12.5978,6.7213,11.7595,14.5828,0.103961275424105,NA
"T4_A9.S182",35.1856,22.8345,11.2651,6.6186,11.5695,16.3625,0.174971134203748,NA
"T4_B10.S191",31.87,24.4167,10.6853,6.7727,12.0823,16.6647,0.240829558575362,NA
"T4_B11.S199",33.0593,24.1166,11.2078,6.7411,12.2235,17.1162,0.16990851763034,NA
"T4_B12.S207",32.975,25.699,9.9838,7.5303,12.079,18.2744,0.257305266897593,NA
"T4_B1.S119",32.8607,23.6574,11.5415,7.031,11.5806,16.2346,0.200728306243894,NA
"T4_B3.S135",30.6553,25.0064,9.6451,6.9247,10.7694,15.8634,0.220223820943245,NA
"T4_B4.S143",28.7889,22.8337,10.543,7.2936,12.1025,14.5991,0.150279776179057,NA
"T4_B5.S151",29.6504,22.9574,10.7699,6.2472,11.6372,15.7595,0.152366995292655,NA
"T4_B6.S159",27.2547,21.6972,9.3007,6.2005,11.4718,13.2995,0.15125677235989,NA
"T4_B8.S175",28.6113,24.5907,9.6053,6.8312,11.7269,15.3291,0.152278177458034,NA
"T4_B9.S183",33.7089,23.4704,11.5719,6.5177,11.4966,16.4032,0.171906918909317,NA
"T4_C10.S192",34.9973,23.6627,11.79,7.4876,12.6825,16.366,0.164757083222311,NA
"T4_C11.S200",33.0698,23.0782,11.9225,6.8579,11.8088,16.2729,0.173994138022915,NA
"T4_C12.S208",32.8159,24.7388,11.865,6.6605,11.8346,15.917,0.189404032329692,NA
"T4_C1.S120",32.622,23.3699,10.2357,6.3711,10.7925,15.9779,0.167776889599432,NA
"T4_C2.S128",31.5053,25.8025,9.5274,7.0875,11.9003,16.8001,0.229549693578471,NA
"T4_C3.S136",31.644,24.1483,11.3159,6.3202,11.6302,16.5742,0.158539834798828,NA
"T4_C4.S144",34.4393,23.7847,12.9913,6.3689,11.8858,16.1764,0.182209787725375,NA
"T4_C6.S160",30.8847,22.5615,10.8438,6.6431,12.0781,16.0687,0.161604050093259,NA
"T4_C7.S168",32.8005,23.7389,11.4337,6.5262,11.7918,15.1904,0.171906918909317,NA
"T4_C8.S176",32.389,24.2764,11.7043,6.8561,12.1561,16.1516,0.213029576338929,NA
"T4_C9.S184",33.9757,24.3142,11.4413,7.0603,12.7055,16.5025,0.162581046274092,NA
"T4_D10.S193",31.9088,22.0583,12.4982,6.9798,11.8599,15.6228,0.162625455191403,NA
"T4_D11.S201",31.998,24.9097,11.647,6.6222,11.2837,16.6925,0.209965361044498,NA
"T4_D12.S209",32.1413,24.8067,10.6082,6.3969,12.1798,15.6252,0.181188382627232,NA
"T4_D2.S129",28.5968,27.0989,8.5664,8.309,12.4501,18.7922,0.279909405808686,NA
"T4_D3.S137",30.5581,24.7056,10.2527,6.6385,11.9694,16.5308,0.231548094857447,NA
"T4_D4.S145",29.6483,22.4727,10.0424,6.6676,11.3847,15.3824,0.198596678212985,NA
"T4_D5.S153",31.2105,23.9417,10.5594,6.0948,12.0023,15.2332,0.162669864108713,NA
"T4_D6.S161",30.4951,24.5109,8.9765,7.6806,11.7935,14.792,0.161604050093259,NA
"T4_D7.S169",34.0835,22.7615,11.5973,7.1985,12.6686,16.3631,0.151389999111822,NA
"T4_D8.S177",32.704,21.7777,10.7665,6.6623,11.681,14.886,0.120481392663647,NA
"T4_D9.S185",32.6599,22.8229,11.1125,6.5367,11.1393,15.8138,0.183186783906208,NA
"T4_E10.S194",32.8398,22.8375,11.302,6.1551,12.3379,16.3905,0.122479793942624,NA
"T4_E11.S202",30.4456,25.0981,10.6763,6.3141,12.1339,16.2277,0.22950528466116,NA
"T4_E12.S210",29.6835,23.6628,9.8347,7.0169,12.1152,15.4963,0.2078781419309,NA
"T4_E1.S122",29.9289,22.8581,10.7021,6.3559,12.2581,16.0343,0.14308553157474,NA
"T4_E2.S130",32.2691,24.6873,9.7901,7.326,11.8303,17.5712,0.227462474464873,NA
"T4_E3.S138",29.654,21.9337,10.2021,6.4625,11.9144,14.4511,0.147171151967315,NA
"T4_E4.S146",31.793,27.4375,8.9565,8.3468,12.3515,17.5874,0.281996624922285,NA
"T4_E5.S154",31.8294,24.3261,8.8802,7.0645,11.829,17.32,0.216182609467981,NA
"T4_E6.S162",31.4248,24.3518,9.9693,6.5965,11.5331,16.6575,0.220223820943245,NA
"T4_E7.S170",27.5165,22.6243,8.5596,6.6578,11.6815,15.2732,0.205790922817302,NA
"T4_E8.S178",26.9076,22.0804,9.2043,5.8924,10.9973,13.904,0.148148148148148,NA
"T4_E9.S186",32.1326,22.4147,12.2656,6.6306,11.9174,15.6767,0.172928324007461,NA
"T4_F10.S195",27.8588,21.9939,10.3409,6.4046,11.1006,14.0002,0.122479793942624,NA
"T4_F11.S203",32.5684,22.9258,11.4644,6.4542,12.2719,16.182,0.160582644995115,NA
"T4_F12.S211",34.2072,23.4684,13.2262,6.5536,12.6152,15.6599,0.179101163513634,NA
"T4_F2.S131",25.0434,21.9585,7.3391,5.8478,10.5241,14.0707,0.149213962163603,NA
"T4_F3.S139",30.0641,22.3566,11.859,6.2602,12.9103,14.9001,0.107114308553158,NA
"T4_F4.S147",33.1557,24.4641,10.479,6.5102,11.5869,15.7331,0.158539834798828,NA
"T4_F5.S155",32.5534,23.23,11.209,6.5156,11.8972,15.0677,0.0988986588506973,NA
"T4_F6.S163",29.6402,21.7776,9.0836,6.4043,11.2678,15.272,0.169819699795719,NA
"T4_F7.S171",31.9262,22.4304,9.9767,6.3231,11.488,16.3266,0.198641087130296,NA
"T4_F8.S179",30.5584,22.8906,9.5613,7.3454,11.966,15.5624,0.174971134203748,NA
"T4_F9.S187",30.198,22.8024,9.7494,6.3782,10.6496,14.8302,0.177013944400036,NA
"T4_G10.S196",32.3189,24.0428,10.5863,8.5851,11.9596,16.8652,0.197619682032152,NA
"T4_G11.S204",32.7663,23.1991,10.7007,6.2384,12.0216,15.8763,0.15645261568523,NA
"T4_G12.S212",31.2863,23.7815,9.9408,6.9234,11.8092,16.3828,0.218225419664269,NA
"T4_G1.S124",28.8918,22.229,9.6789,7.0913,12.287,16.5506,0.190425437427836,NA
"T4_G2.S132",31.7983,24.9239,11.5664,7.2927,11.6298,16.574,0.311795008437694,NA
"T4_G3.S140",33.2342,24.9127,9.962,7.6939,12.9302,16.8146,0.218225419664269,NA
"T4_G4.S148",32.7004,24.8894,10.8516,6.8952,12.1503,17.1802,0.210009769961808,NA
"T4_G5.S156",30.8351,24.5594,11.6298,7.2227,12.425,15.8194,0.158539834798828,NA
"T4_G6.S164",30.2854,24.3441,9.0986,7.4619,11.8857,16.5127,0.212052580158096,NA
"T4_G8.S180",31.3783,25.3375,11.1003,7.4199,12.7986,16.4752,0.206901145750067,NA
"T4_G9.S188",32.0054,24.5929,11.0638,7.5863,11.6706,16.7606,0.238786748379075,NA
"T4_H11.S205",30.5566,25.4013,10.8606,7.7731,11.2278,17.7797,0.300470734523492,NA
"T4_H1.S125",30.1783,23.0368,11.0364,6.3389,11.7775,16.5529,0.169819699795719,NA
"T4_H2.S133",34.7065,23.8876,11.0982,6.7812,12.4023,16.2464,0.197664090949463,NA
"T4_H3.S141",29.5083,26.241,9.7795,7.3733,12.1875,15.8078,0.223332445154987,NA
"T4_H4.S149",32.5238,24.612,12.0212,6.8607,11.4614,16.2643,0.21311839417355,NA
"T4_H5.S157",31.4346,25.8758,9.0147,7.1985,13.1999,16.9841,0.220268229860556,NA
"T4_H8.S181",30.9997,24.6912,10.6777,6.5608,12.6572,15.9266,0.212008171240785,NA
"T4_A11.S81",31.574,25.0969,9.296,6.7394,11.6256,15.9243,0.213029576338929,NA
"T4_A14.S73",30.3188,27.2489,9.3284,7.5021,11.7483,16.7946,0.224398259170442,NA
"T4_A1.S1",29.9605,25.1309,8.759,7.4112,11.9191,17.3012,0.217204014566125,NA
"T4_A2.S9",31.295,25.0003,10.9645,8.04,11.8481,17.8146,0.270627942090772,NA
"T4_A6.S41",31.6354,24.0922,10.5004,7.5237,11.1268,16.6647,0.241850963673506,NA
"T4_A7.S49",31.3469,24.6444,9.9643,6.7797,12.0293,17.9114,0.234656719069189,NA
"T4_B11.S82",31.1033,24.1011,10.4261,7.2902,11.3085,17.6381,0.255218047783995,NA
"T4_B12.S90",32.0627,25.276,10.9468,7.951,11.5852,17.3503,0.243938182787104,NA
"T4_B14.S74",28.8499,25.183,9.5991,7.8624,11.7557,16.0944,0.241850963673506,NA
"T4_B1.S2",31.5747,25.684,9.7364,7.3808,11.794,16.4857,0.205835331734612,NA
"T4_B2.S10",30.5641,23.6327,9.2657,7.0719,11.9788,16.5284,0.22950528466116,NA
"T4_B3.S18",29.9909,23.7576,9.2471,6.6225,12.6102,16.1901,0.219202415845102,NA
"T4_B4.S26",31.8007,23.4019,11.0098,7.9371,12.1261,16.8388,0.20792255084821,NA
"T4_B6.S42",29.3334,22.8591,9.0967,6.543,11.1475,16.245,0.230482280841993,NA
"T4_B7.S50",32.2286,26.4858,8.3194,7.8051,11.8112,18.2419,0.287148059330314,NA
"T4_B9.S66",35.5759,26.5352,10.9629,7.61,12.5518,17.3481,0.271738165023537,NA
"T4_C11.S83",31.3399,24.3391,9.6778,8.6059,12.1271,17.8198,0.233590905053735,NA
"T4_C12.S91",34.811,21.8936,11.37,7.2125,12.5406,16.9779,0.222311040056843,NA
