"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"X451Lu_sc_par_cell_46",10.276,-4.7581,5.0421,-4.2504,-4.3087,7.4139,0.454849498327759,1729.26715974706
"X451Lu_sc_par_cell_47",12.5319,4.695,5.2356,0.3119,3.4173,6.5831,0.34866220735786,7759.48694999094
"X451Lu_sc_par_cell_48",2.9706,3.9983,1.2843,3.005,-3.9017,8.5187,0.602006688963211,15078.215135756
"X451Lu_sc_par_cell_49",14.727,-8.0147,7.9088,-4.7915,-3.1924,5.6747,0.429208472686734,-3748.51984432797
"X451Lu_sc_par_cell_50",16.9019,-8.4546,8.2951,-3.7173,-2.82,6.3383,0.514771460423634,-1947.0373451479
"X451Lu_sc_par_cell_51",10.0034,-2.9836,5.6249,0.3911,-4.052,7.5083,0.50613154960981,5695.19934099327
"X451Lu_sc_par_cell_52",0.6881,1.6929,0.0797,3.9947,-4.485,8.1127,0.603121516164994,12569.2212576367
"X451Lu_sc_par_cell_53",16.1571,-10.4509,8.788,-5.9559,-4.517,7.0967,0.459866220735786,-209.319300129193
"X451Lu_sc_par_cell_54",8.0957,-5.8055,5.4865,-1.5916,-4.6033,5.6261,0.454849498327759,4968.10434961597
"X451Lu_sc_par_cell_55",17.4945,-9.5578,9.2655,-5.5373,-2.4709,5.9201,0.361204013377926,-2785.49099892627
"X451Lu_sc_par_cell_56",12.5854,-9.5173,6.771,-5.2373,-2.6944,5.8871,0.449554069119286,-942.618715470374
"X451Lu_sc_par_cell_57",16.6436,-10.3116,8.3657,-5.2601,-2.5424,6.3078,0.499442586399108,-588.221676321667
"X451Lu_sc_par_cell_58",18.2608,-13.3168,9.6139,-6.2466,-4.7674,5.845,0.463489409141583,-1448.98726024613
"X451Lu_sc_par_cell_59",13.294,-9.7293,7.1706,-3.6565,-4.0347,6.4824,0.514771460423634,3324.19090447757
"X451Lu_sc_par_cell_60",9.6276,-7.4744,5.0148,-3.1943,-5.7243,6.5246,0.443422519509476,194.974599532094
"X451Lu_sc_par_cell_61",15.1214,-9.5517,8.4778,-4.2935,-3.4658,6.3844,0.45345596432553,712.792517000119
"X451Lu_sc_par_cell_62",14.9301,-8.3668,7.3974,-5.6993,-3.3443,7.134,0.503065774804905,-447.549553427581
"X451Lu_sc_par_cell_63",10.8114,-8.5644,5.9564,-3.7222,-4.7135,6.7246,0.449554069119286,-1588.44207563334
"X451Lu_sc_par_cell_64",12.573,-5.7201,7.4824,-2.8042,-2.9955,6.2702,0.413879598662207,409.407621753343
"X451Lu_sc_par_cell_65",14.1712,-6.6326,8.3406,-3.278,-3.8296,6.9902,0.503344481605351,1050.51914558959
"X451Lu_sc_par_cell_66",8.8065,-8.6889,5.0371,-2.6756,-3.6405,5.7554,0.438127090301003,2640.69589468889
"X451Lu_sc_par_cell_67",14.6458,-10.9837,9.0593,-4.1175,-4.2041,6.015,0.384336677814939,-1263.1791210275
"X451Lu_sc_par_cell_68",4.5933,-2.7431,2.956,-0.1595,-3.9085,7.6504,0.467391304347826,9018.32398280996
"X451Lu_sc_par_cell_69",10.9872,-8.2866,6.8988,-3.6584,-2.758,5.292,0.366499442586399,-1731.39547763388
"X451Lu_sc_par_cell_70",14.3789,-11.2484,9.6571,-5.1108,-3.0097,6.1367,0.417502787068004,-407.35322847173
"X451Lu_sc_par_cell_71",16.1304,-9.2363,9.5919,-5.2668,-3.2456,6.9194,0.408305462653289,-1848.47867037891
"X451Lu_sc_par_cell_72",3.3159,-0.9793,1.8393,-1.5144,-4.0627,7.3694,0.494425863991081,18999.9781420102
"X451Lu_sc_par_cell_73",9.1819,-2.2228,3.3278,-1.7952,0.6146,4.8779,0.34726867335563,993.249496625294
"X451Lu_sc_par_cell_74",7.1659,-3.5381,5.0888,-1.5678,-3.9819,8.3384,0.539297658862876,10451.2121330671
"X451Lu_sc_par_cell_75",9.68,-4.2454,5.2474,-1.455,-2.7374,6.6755,0.452341137123746,16267.6179241283
"X451Lu_sc_par_cell_76",10.55,-6.1085,7.5153,-4.9263,-2.8552,5.9596,0.394648829431438,-235.214355420717
"X451Lu_sc_par_cell_77",15.1368,-8.1348,8.856,-2.0932,-1.9296,7.892,0.430323299888517,240.25202520794
"X451Lu_sc_par_cell_78",14.4348,-5.0397,8.2516,-2.4898,-3.1686,6.4092,0.422798216276477,-469.793055028405
"X451Lu_sc_par_cell_79",9.2718,-5.2238,5.0348,-1.6267,-4.097,8.1894,0.571070234113712,-1230.2903298753
"X451Lu_sc_par_cell_80",15.6972,-9.3288,8.6717,-4.0991,-4.9118,5.5229,0.417502787068004,-1230.84566291766
"X451Lu_sc_par_cell_81",15.679,-8.5734,9.0007,-4.619,-1.9858,6.4134,0.402173913043478,-608.421717227472
"X451Lu_sc_par_cell_82",13.0391,-7.4929,6.7321,-1.3953,-4.5036,8.5793,0.569955406911929,2292.79017436083
"X451Lu_sc_par_cell_83",7.0506,-1.9518,2.5215,0.5084,-3.1147,8.7553,0.523411371237458,7486.30735032635
"X451Lu_sc_par_cell_84",15.6643,-8.3025,9.3632,-4.1272,-3.4051,6.1678,0.447045707915273,406.861195718649
"X451Lu_sc_br_cell_1",16.6123,-10.6384,8.5003,-4.3002,-3.4853,7.38,0.487736900780379,-4046.60536150666
"X451Lu_sc_br_cell_2",16.5793,-9.8408,9.5539,-4.4781,-4.4681,6.4833,0.415273132664437,-2583.53773218864
"X451Lu_sc_br_cell_3",17.0078,-9.9244,10.0822,-3.9246,-3.9673,6.0686,0.493032329988852,-2102.74402806393
"X451Lu_sc_br_cell_4",18.4968,-10.0448,10.1583,-4.1822,-3.4286,5.8075,0.435340022296544,-3585.14429668101
"X451Lu_sc_br_cell_5",17.7437,-9.5653,9.7336,-4.2912,-3.4919,6.3548,0.411092530657748,-3856.63391992119
"X451Lu_sc_br_cell_6",19.0985,-9.1935,10.3796,-5.0237,-2.8166,5.7416,0.408862876254181,-3456.0341898082
"X451Lu_sc_br_cell_7",17.3443,-12.1574,8.4054,-5.4406,-4.7867,6.887,0.403288740245262,-3798.09102273828
"X451Lu_sc_br_cell_8",20.2145,-13.7841,11.0088,-6.173,-4.852,6.799,0.430044593088071,-1535.06668004491
"X451Lu_sc_br_cell_9",17.4096,-10.9081,10.0577,-6.0662,-3.8658,5.9329,0.421404682274247,-627.442220511319
"X451Lu_sc_br_cell_10",17.9734,-11.3014,9.1462,-5.1928,-3.8711,6.1064,0.445652173913043,-3255.19735628224
"X451Lu_sc_br_cell_11",13.5483,-1.3091,7.2376,-0.3404,0.2495,5.33,0.370122630992196,583.423889821219
"X451Lu_sc_br_cell_12",20.2334,-11.4544,10.1719,-4.7059,-2.7744,8.2298,0.455964325529543,-1467.20043051027
"X451Lu_sc_br_cell_13",16.3159,-10.8797,9.0481,-4.9694,-4.2128,7.2312,0.546822742474916,-889.592595913884
"X451Lu_sc_br_cell_14",18.4594,-8.4317,9.7102,-2.9233,-3.955,7.345,0.495261984392419,-2738.24450786053
"X451Lu_sc_br_cell_15",15.2276,-1.3681,7.6965,-0.1045,-0.0299,6.7013,0.411092530657748,-2010.65232423419
"X451Lu_sc_br_cell_16",13.8809,-6.2407,8.5158,-1.4358,-1.8693,5.9204,0.442865105908584,-1761.7321176371
"X451Lu_sc_br_cell_17",17.8877,-11.086,9.4288,-3.4088,-4.7173,6.6732,0.433110367892977,-3335.06296951923
"X451Lu_sc_br_cell_18",21.1287,-8.6369,9.7154,-3.4859,-4.2419,7.4551,0.500836120401338,-3299.22178751209
"X451Lu_sc_br_cell_19",18.1224,-13.55,9.4493,-5.6104,-3.1484,4.8404,0.352285395763657,-3494.79853449757
"X451Lu_sc_br_cell_20",19.1341,-3.6013,9.7847,-2.2139,0.9265,5.3879,0.301282051282051,-910.548305873284
"X451Lu_sc_br_cell_21",14.2225,-9.4749,8.1431,-4.2488,-4.1211,6.9462,0.4520624303233,3418.39307514459
"X451Lu_sc_br_cell_22",14.8612,-7.7309,7.6788,-3.7243,-2.1017,5.4999,0.412486064659978,2043.48911911057
"X451Lu_sc_br_cell_23",19.6822,-13.3636,9.5261,-5.6486,-4.5917,5.6891,0.521181716833891,-1058.12310566234
"X451Lu_sc_br_cell_24",17.3525,-13.7162,10.4203,-5.7551,-3.8267,6.9129,0.481605351170569,-2667.41004180463
"X451Lu_sc_br_cell_25",19.1348,-12.2307,10.0629,-5.7159,-4.2697,6.2215,0.478818283166109,-1541.48535931091
"X451Lu_sc_br_cell_26",15.092,-9.7153,8.4285,-5.4735,-3.4322,6.0954,0.440356744704571,-219.178871219682
"X451Lu_sc_br_cell_27",21.3674,-10.8179,10.0852,-6.1731,-2.8783,5.7451,0.376811594202899,-4269.40127609584
"X451Lu_sc_br_cell_28",19.2831,-12.6535,9.6406,-6.5712,-3.8393,5.759,0.433946488294314,-764.494618988735
"X451Lu_sc_br_cell_29",17.3423,-11.1844,9.3213,-6.328,-2.7378,6.3784,0.45345596432553,-3182.47549579921
"X451Lu_sc_br_cell_30",20.5528,-8.927,9.9099,-5.048,-3.3485,5.6877,0.411371237458194,-4419.99040068776
"X451Lu_sc_br_cell_31",17.3775,-11.6302,10.6265,-6.1164,-4.3419,5.9361,0.491917502787068,-3261.76976013606
"X451Lu_sc_br_cell_32",17.4427,-14.6643,10.0422,-5.7099,-3.9474,6.2568,0.458472686733556,-2884.3490546412
"X451Lu_sc_br_cell_33",18.3929,-12.5855,10.23,-6.3976,-4.2695,5.6242,0.455964325529543,-2667.88464943882
"X451Lu_sc_br_cell_34",18.5737,-11.4443,10.6072,-5.3694,-4.4417,4.895,0.46098104793757,-3081.5790575003
"X451Lu_sc_br_cell_35",17.4419,5.0797,6.4682,-0.2769,3.8234,7.1805,0.333333333333333,-1592.70342803625
"X451Lu_sc_br_cell_36",19.5276,-12.3263,10.0917,-5.6521,-4.0959,5.8629,0.364269788182832,-3339.92406241963
"X451Lu_sc_br_cell_37",20.2606,-13.7642,9.3741,-7.0582,-4.2283,5.7661,0.462095875139353,-3578.45968324769
"X451Lu_sc_br_cell_38",16.0456,-11.8211,10.3267,-5.0585,-4.5053,5.8931,0.447324414715719,-3582.12185231157
"X451Lu_sc_br_cell_39",19.8516,-12.932,10.4722,-6.2944,-4.8245,6.8294,0.52257525083612,1147.80188019328
"X451Lu_sc_br_cell_40",16.6307,-9.7308,8.6229,-4.7932,-4.1542,6.5456,0.482720178372352,-2141.87745561257
"X451Lu_sc_br_cell_41",17.0689,-9.8283,9.637,-5.6264,-3.1518,5.4087,0.396042363433668,-4310.55778949748
"X451Lu_sc_br_cell_42",17.5424,-9.7369,8.9483,-6.0621,-3.2963,6.4522,0.453177257525084,-4255.71074528617
"X451Lu_sc_br_cell_43",17.3905,-12.6784,9.3219,-6.0295,-4.698,6.3077,0.445930880713489,-3701.76465347468
"X451Lu_sc_br_cell_44",18.8685,-10.6566,9.224,-5.8653,-4.5139,6.1787,0.453177257525084,-3955.21152266622
"X451Lu_sc_br_cell_45",17.9283,-12.6173,9.6886,-5.4063,-3.2595,6.3133,0.408305462653289,-1783.52271225088
"X451Lu_sc_br_cell_46",15.6686,-10.796,8.6322,-3.9135,-5.5616,6.5769,0.478818283166109,2662.1913066098
"X451Lu_sc_br_cell_47",12.2018,0.6997,7.3639,-1.2454,-1.294,5.7315,0.43561872909699,7013.74710142799
"X451Lu_sc_br_cell_48",17.6535,-12.7345,9.9196,-5.343,-2.881,5.3858,0.388238573021182,-578.038596250362
"X451Lu_sc_br_cell_49",14.8681,-3.2584,8.4587,-1.2008,-1.9404,4.9598,0.365384615384615,2667.6917364703
"X451Lu_sc_br_cell_50",12.6107,-2.5974,7.8512,-0.8116,-1.34,5.1834,0.366778149386845,1942.74698550151
"X451Lu_sc_br_cell_51",17.5816,-8.1406,8.1154,-3.5142,-1.6916,6.0686,0.465997770345596,-1344.83874224845
"X451Lu_sc_br_cell_52",16.0848,-3.1285,8.2336,-2.3961,0.1176,5.3459,0.376811594202899,-4259.34734630753
"X451Lu_sc_br_cell_53",15.6061,-11.1075,8.0929,-4.2578,-3.2829,5.8151,0.400780379041249,-2609.5222456255
"X451Lu_sc_br_cell_54",7.3467,-6.8413,4.8086,-2.262,-4.1926,6.8664,0.542920847268673,-1837.24073127903
"X451Lu_sc_br_cell_55",22.8292,-11.7161,10.3493,-5.5216,-5.1953,5.8344,0.47742474916388,-2751.76448708584
"X451Lu_sc_br_cell_56",18.3432,-11.5296,9.1464,-5.0832,-2.8029,6.7984,0.459866220735786,-1936.58989851467
"X451Lu_sc_br_cell_57",12.8735,-11.0073,6.9496,-6.169,-3.9547,6.2352,0.400501672240803,-3052.24531894707
"X451Lu_sc_br_cell_58",2.4919,-0.45,1.4571,-1.419,-2.6696,8.5784,0.543199554069119,11770.7795588958
"X451Lu_sc_br_cell_59",6.589,-0.1877,2.542,-1.3876,-2.9231,7.6874,0.53149386845039,10892.8710916074
"X451Lu_sc_br_cell_60",20.7928,-11.8094,9.8593,-5.7704,-2.8262,6.1943,0.413600891861761,-4268.91010730874
"X451Lu_sc_br_cell_61",20.1124,-10.3015,8.877,-4.7162,-3.434,6.7177,0.432831661092531,-1193.64341453573
"X451Lu_sc_br_cell_62",3.0338,4.5727,0.7201,1.38,-3.6163,8.564,0.613433667781494,-2546.81877498741
"X451Lu_sc_br_cell_63",17.949,-8.6495,10.1628,-4.3812,-3.6154,7.2804,0.433110367892977,-2194.70299549165
"X451Lu_sc_br_cell_64",9.3182,-3.0721,4.9836,-0.9665,-2.8616,7.6373,0.525083612040134,-1243.55331696408
"X451Lu_sc_br_cell_65",18.0357,-7.3494,8.7449,-3.3495,-3.0324,7.0303,0.516164994425864,-4171.83709889709
"X451Lu_sc_br_cell_66",17.4847,-12.0298,10.1685,-6.0254,-4.5888,6.3472,0.414994425863991,870.024255848898
"X451Lu_sc_br_cell_67",14.8363,-6.0722,7.3231,-2.2058,-1.5366,6.104,0.374024526198439,-4411.99395436743
"X451Lu_sc_br_cell_68",9.4671,-2.2984,5.3891,-1.2631,-1.4305,5.662,0.406354515050167,-3780.50646995109
"X451Lu_sc_br_cell_69",17.8474,-7.4164,9.4227,-4.9031,-3.2003,6.9533,0.484113712374582,1635.84288782351
"X451Lu_sc_br_cell_70",18.0435,-5.5196,9.6787,-3.6841,-2.7861,5.3597,0.43701226309922,-4406.09463599194
"X451Lu_sc_br_cell_71",15.6166,-8.3145,7.9669,-4.2469,-2.8715,6.6376,0.494147157190635,-3344.25337240842
"X451Lu_sc_br_cell_72",3.0747,1.5447,1.6238,0.7612,-3.7529,8.2405,0.568561872909699,9509.83231263395
"X451Lu_sc_br_cell_73",8.3565,-7.9714,6.0277,-3.4706,-4.6949,7.5681,0.527591973244147,11270.5509849614
"X451Lu_sc_br_cell_74",10.6198,6.8606,4.7889,1.596,3.0746,7.2569,0.383221850613155,7070.95927406643
"X451Lu_sc_br_cell_75",14.0462,-12.2868,8.814,-6.2158,-5.6049,6.3885,0.44453734671126,2410.93207647919
"X451Lu_sc_br_cell_76",14.759,-4.6381,8.9469,-1.9929,-2.158,3.9897,0.288461538461538,1220.90397300837
"X451Lu_sc_br_cell_77",6.5408,-5.6075,4.3647,-2.7069,-3.4134,7.7856,0.541527313266444,6074.33889476419
"X451Lu_sc_br_cell_78",17.2752,-12.8528,7.6166,-6.0855,-4.0857,5.9261,0.435340022296544,235.871051330942
"X451Lu_sc_br_cell_79",15.095,1.1047,7.4052,-0.0574,2.8376,6.1583,0.317725752508361,-100.688553248045
"X451Lu_sc_br_cell_80",11.3431,-0.679,5.0243,-1.7728,-0.0593,4.5735,0.329710144927536,-824.097225236474
"X451Lu_sc_br_cell_81",8.2887,-2.5691,4.6559,1.198,-4.3092,7.8198,0.462374581939799,2372.08229308532
"X451Lu_sc_br_cell_82",4.3713,-5.1479,1.7223,-0.155,-4.5123,7.2641,0.483835005574136,5544.71188271264
"X451Lu_sc_br_cell_83",17.8911,-12.1086,10.2076,-6.1074,-2.684,5.1471,0.411371237458194,-4181.07779048459
"X451Lu_sc_br_cell_84",17.1635,-11.3909,9.8856,-3.8091,-5.4166,7.1634,0.512263099219621,1215.79798411497
"X451Lu_sc_br_cell_85",15.5859,-12.016,7.7582,-5.3536,-2.8444,6.2635,0.412207357859532,82.905514854725
"X451Lu_sc_br_cell_86",18.0538,-7.8248,8.8813,-3.3965,-0.9042,6.3072,0.403567447045708,-4123.85277943913
"X451Lu_sc_br_cell_87",10.1013,-1.8349,3.9583,-1.1039,-2.1845,7.5766,0.536510590858417,-3613.2784100324
"X451Lu_sc_br_cell_88",16.202,-1.2353,9.5947,-2.6509,0.0709,5.5864,0.33835005574136,13900.1163412569
"X451Lu_sc_br_cell_89",4.6852,-5.1947,1.7445,-0.3349,-4.2391,7.5607,0.492753623188406,8429.59321144252
"X451Lu_sc_br_cell_90",17.9517,-13.5472,9.8657,-4.5651,-3.2791,5.3534,0.358416945373467,-2291.85587475477
"X451Lu_sc_br_cell_91",19.5452,-13.2515,10.2001,-6.4423,-3.2093,4.6696,0.407469342251951,-757.919734173002
"X451Lu_sc_br_cell_92",11.4015,-9.6191,6.3979,-4.4078,-4.9522,6.7175,0.473801560758082,3656.82910816281
"X451Lu_sc_br_cell_93",9.9968,-7.4755,6.6914,-3.8518,-3.7143,6.3229,0.439520624303233,-141.383740544291
"X451Lu_sc_br_cell_94",17.7068,-8.7735,8.8803,-6.3742,-4.108,6.8369,0.482998885172798,-2430.99793506431
"X451Lu_sc_br_cell_95",14.9156,1.9507,9.3969,-2.0451,2.7746,5.3364,0.264214046822742,-2360.17725609393
"X451Lu_sc_br_cell_96",16.9831,-11.7734,9.0158,-4.6413,-4.6052,6.865,0.500557413600892,-442.919053176717
"X451Lu_sc_br_cell_97",18.8276,-4.7586,8.5461,-3.2554,-1.0613,5.4292,0.383221850613155,-2443.78268071492
"X451Lu_sc_br_cell_98",17.1828,-5.3009,9.689,-3.6352,0.296,4.4419,0.293478260869565,-2036.80486252734
"X451Lu_sc_br_cell_99",15.4733,-11.0832,8.756,-5.305,-3.4656,5.6897,0.400780379041249,-4318.6015098615
"X451Lu_sc_br_cell_100",15.9793,-6.0548,8.9731,-2.9928,-2.0104,6.3412,0.50613154960981,657.654368811622
"X451Lu_sc_br_cell_101",14.4917,-9.5691,8.7848,-5.1705,-3.2764,7.1831,0.457357859531773,772.175922038478
"X451Lu_sc_br_cell_102",9.3087,-6.1913,5.3294,-2.0383,-4.1445,7.44,0.478818283166109,15765.911115979
"X451Lu_sc_br_cell_103",17.2903,-4.1066,8.9069,-2.5424,-0.847,5.8125,0.413879598662207,-4327.79727901576
"X451Lu_sc_br_cell_104",15.7774,-2.1866,7.2019,-1.6444,0.0456,4.9974,0.338628762541806,-917.68924571334
"X451Lu_sc_br_cell_105",14.8367,-2.7142,8.2926,-1.9624,0.6323,5.37,0.362597547380156,-3166.15440195675
"X451Lu_sc_br_cell_106",18.9763,-12.6383,10.5196,-5.2233,-3.7229,4.6097,0.404960981047938,-1026.70141831242
"X451Lu_sc_br_cell_107",13.9462,-6.4213,8.3718,-3.3005,-1.222,4.4803,0.309085841694537,4753.08057754266
"X451Lu_sc_br_cell_108",9.9407,-6.9822,6.6409,-2.6027,-4.3287,7.3378,0.482720178372352,6965.41064759124
"X451Lu_sc_br_cell_109",12.8068,-5.3278,7.6866,-3.6973,-2.7044,3.2334,0.299888517279822,839.336050375447
"X451Lu_sc_br_cell_110",18.7692,-10.8562,9.2632,-5.4017,-4.5913,6.0427,0.420011148272018,-1578.88325628579
"X451Lu_sc_br_cell_111",16.0495,-12.4152,9.8085,-5.8024,-4.2207,6.2141,0.423076923076923,-1651.46084926427
"X451Lu_sc_br_cell_112",7.5,-3.91,5.7164,-1.6081,-3.9783,7.7296,0.481326644370123,9625.39967115166
"X451Lu_sc_br_cell_113",11.382,-9.3901,5.7908,-3.3071,-3.7504,6.4893,0.462374581939799,8270.76315999862
"A375_sc_par_cell_1",16.8146,-12.0731,8.7184,-6.1554,-3.4606,6.0554,0.436733556298774,-2909.81074323593
"A375_sc_par_cell_2",-0.3993,1.432,-1.0391,2.4898,-1.9749,7.339,0.45819397993311,-1436.12863275419
"A375_sc_par_cell_3",1.48,0.1015,-0.9823,1.7159,-2.0057,7.677,0.482441471571906,-1539.79619582173
"A375_sc_par_cell_4",-1.3988,-2.0099,-1.6334,0.0776,-4.0793,7.9277,0.490523968784838,801.125012655315
"A375_sc_par_cell_5",-3.2602,2.505,-1.3973,4.062,-5.5665,8.0908,0.580267558528428,1709.84798499654
"A375_sc_par_cell_6",-2.4763,-1.3699,-1.8767,0.5984,-4.8803,8.7662,0.518394648829431,7205.23371063607
"A375_sc_par_cell_7",-0.112,-2.4108,-0.3792,-0.8791,-3.81,6.9155,0.504459308807135,1811.51990342274
"A375_sc_par_cell_8",0.5845,-2.101,-0.1019,1.0733,-5.8385,7.1608,0.504738015607581,583.957195132318
"A375_sc_par_cell_9",-0.7504,1.1481,-1.3743,0.7185,-2.6612,7.1949,0.509476031215162,3130.36447304771
"A375_sc_par_cell_10",-0.0977,2.4865,-1.5812,0.2635,-2.3884,6.0711,0.440356744704571,-3456.81332056084
"A375_sc_par_cell_11",-1.0932,0.6313,-1.2611,1.5921,-2.8057,7.0844,0.479933110367893,-3581.08384867385
"A375_sc_par_cell_12",-1.4352,-0.1224,-1.9545,1.6891,-4.8816,7.7517,0.591694537346711,-927.681729372799
"A375_sc_par_cell_13",-3.9422,2.32,-1.9558,1.6123,-4.7139,8.0648,0.528985507246377,486.165762127697
"A375_sc_par_cell_14",-3.2274,1.5951,-0.771,2.1977,-5.3572,8.2338,0.56577480490524,2652.06922655038
"A375_sc_par_cell_15",0.8929,-1.5467,-0.2161,1.4176,-3.5494,8.5062,0.459308807134894,1260.79834647401
