"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"Tumor_8327",13.124,-2.6224,8.4512,-0.4151,-7.9888,11.3365,0.455420054200542,-0.65447944037841
"Tumor_11A",12.4391,-7.1707,6.2928,-4.3394,-8.1533,6.2105,0.395392953929539,-3.37990339552722
"Tumor_12A",12.7803,-2.412,8.8932,-0.4817,-5.9787,10.8061,0.408039747064137,0.208607672698001
"Mel_MP",16.4694,-17.027,11.681,-8.8512,-7.6193,-2.094,0.193315266485998,-1.32492393872651
"Tumor_33",13.309,-8.5229,8.9041,-5.7559,-6.5653,3.5909,0.216260162601626,-0.574186104644845
"Tumor_35",15.3422,-10.4204,10.0382,-6.5472,-0.2285,1.9,0.0761517615176152,8.17389859513198
"Tumor_6258",5.3518,0.9653,3.0819,0.8923,-5.2311,13.0118,0.445889792231256,-0.105994081639963
"Tumor_9154",14.8265,-12.779,11.1688,-7.4712,-8.7986,-0.5195,0.236901535682023,-3.63585977846977
"Tumor_13A",13.4182,-7.1236,6.9739,-3.6378,-9.0571,6.8152,0.386178861788618,-0.747691020819943
"Tumor_476",14.5796,-7.4577,8.7255,-5.2345,-6.6402,3.9624,0.263775971093044,-3.95732280301114
"Tumor_19B",13.1419,-4.873,9.691,-4.0163,-8.4143,8.8212,0.442411924119241,-3.78020077321068
"Tumor_38",16.5773,-11.5012,9.7066,-6.657,-7.0293,1.7917,0.24810298102981,-2.83218865974249
"Tumor_9156",12.7212,-9.3944,10.4489,-5.7832,-8.7839,2.4181,0.259530261969286,-3.82164921556631
"Tumor_9158",11.6904,0.0764,9.2125,1.0549,-9.6409,13.8275,0.577913279132791,-4.44499827624343
