"","Pro_Ver","Inv_Ver","Pro_Hoek","Inv_Hoek","KS_E","KS_M","KS","GS"
"TCGA.EB.A85I.01A.11R.A352.07",24.4854,9.9418,10.3792,4.2198,-1.2912,12.0159,0.370415862432006,-152.381091406734
"TCGA.EB.A85J.01A.12R.A352.07",27.9122,4.023,11.8506,1.296,-2.5164,11.2166,0.316415160554483,-5554.74997923332
"TCGA.EB.A97M.01A.11R.A38C.07",28.346,4.4061,12.7529,1.2923,-1.96,11.6926,0.390550973855062,10273.6132292833
"TCGA.EE.A17X.06A.11R.A18S.07",29.8621,0.8537,11.4697,1.5142,-0.0808,10.3301,0.313607650464994,1879.93477486266
"TCGA.EE.A17Y.06A.11R.A18T.07",22.9503,13.8708,8.0529,7.0083,-0.6281,14.7011,0.397350412353044,-10251.3147737857
"TCGA.EE.A17Z.06A.11R.A18S.07",24.4255,4.5185,11.3453,2.2546,1.1502,13.1537,0.299657834707844,-718.809480950196
"TCGA.EE.A180.06A.11R.A21D.07",28.9504,6.2991,11.7846,2.0745,-4.1927,13.6403,0.450166695911563,24301.3242922606
"TCGA.EE.A181.06A.11R.A18S.07",24.4159,5.375,12.4843,1.5384,-1.0146,13.7629,0.360677311809089,3038.62680479511
"TCGA.EE.A182.06A.11R.A18T.07",28.9498,7.0589,9.8409,4.5718,5.5354,12.4662,0.186918757676785,9439.10208043829
"TCGA.EE.A183.06A.11R.A18S.07",30.0298,9.5854,11.3079,4.6678,-0.6262,13.0065,0.397613616423934,4660.71094570113
"TCGA.EE.A184.06A.11R.A18S.07",32.6487,3.4745,11.2323,0.7651,0.2308,11.9378,0.388357606597649,24773.0195608679
"TCGA.EE.A185.06A.11R.A18S.07",32.9483,0.9972,12.1283,0.7223,3.9668,8.8161,0.148578698017196,-5171.63444613096
"TCGA.EE.A20B.06A.11R.A18U.07",22.574,13.1294,7.8421,6.9595,-2.6162,16.8992,0.564177925951921,-17003.989149984
"TCGA.EE.A20C.06A.11R.A18S.07",24.4423,4.5176,9.3144,-1.2959,-1.6842,9.2583,0.291279171784524,-2177.53794586444
"TCGA.EE.A20F.06A.21R.A18S.07",25.3547,10.1356,11.5188,3.7151,-0.0761,13.5674,0.374320056150202,6066.90482046924
"TCGA.EE.A20H.06A.11R.A18S.07",19.3517,9.2303,4.6526,4.219,0.8462,12.6273,0.35431654676259,2607.96587480362
"TCGA.EE.A20I.06A.11R.A18U.07",31.2947,9.3619,11.2127,3.3285,-3.1544,13.2069,0.455650114055097,8177.48543251568
"TCGA.EE.A29A.06A.12R.A18U.07",22.4921,11.9466,7.1111,5.9283,-2.7543,16.1938,0.421389717494297,-3036.8360214792
"TCGA.EE.A29B.06A.11R.A18U.07",25.7323,1.2832,11.2622,0.5371,-2.5696,8.965,0.362870679066503,703.707700106852
"TCGA.EE.A29C.06A.21R.A18S.07",30.3593,10.8994,10.7915,6.1665,-0.8041,16.088,0.442007369713985,-1647.59996961793
"TCGA.EE.A29D.06A.11R.A18T.07",31.4527,4.5346,12.2316,2.5734,-1.9833,13.1654,0.437006492367082,1412.67306555066
"TCGA.EE.A29E.06A.11R.A18T.07",29.7783,4.0505,10.8219,2.5769,-2.3642,11.225,0.304702579399895,-4715.71381153541
"TCGA.EE.A29G.06A.12R.A18T.07",26.0568,13.0477,10.7585,4.0566,12.8865,15.0086,0.0840059659589402,37519.3764441785
"TCGA.EE.A29H.06A.12R.A18S.07",29.6424,6.094,12.0764,2.9531,3.5269,13.2784,0.358352342516231,20653.9492830274
"TCGA.EE.A29L.06A.12R.A18S.07",28.6818,-0.8519,11.9742,-0.1259,0.6111,9.0321,0.264695560624671,4823.48379326203
"TCGA.EE.A29M.06A.11R.A18T.07",31.7694,2.7188,11.4381,0.0384,-0.9271,13.1385,0.386646780136866,8187.25238148253
"TCGA.EE.A29N.06A.12R.A18S.07",28.8486,9.8929,11.4794,3.856,-1.1386,15.7783,0.444551675732585,6846.63423459509
"TCGA.EE.A29P.06A.11R.A18T.07",24.9056,9.6339,11.9693,3.9922,-4.5936,15.4543,0.508203193542727,1919.4897055313
"TCGA.EE.A29Q.06A.11R.A18T.07",28.133,2.0519,11.8521,1.5343,-1.7687,12.6849,0.357387260922969,1394.98157523133
"TCGA.EE.A29R.06A.11R.A18T.07",24.5205,11.5775,9.8718,6.1551,-1.2319,16.081,0.485172837339884,-6448.9604686888
"TCGA.EE.A29S.06A.11R.A18T.07",23.7401,8.8729,10.1044,5.2807,-4.2632,15.3739,0.594183190033339,-3634.26844209168
"TCGA.EE.A29T.06A.11R.A18T.07",23.859,9.391,8.5237,4.3199,-1.676,15.6603,0.493463765572908,-3732.19013157278
"TCGA.EE.A29V.06A.12R.A18S.07",31.575,6.7754,12.2467,2.7263,2.6268,12.2588,0.23934023512897,-7836.30827170672
"TCGA.EE.A29W.06A.11R.A18U.07",15.7943,15.5939,3.3337,7.552,-7.1997,18.0563,0.641735392174066,-19103.7142712784
"TCGA.EE.A29X.06A.11R.A18T.07",29.5662,9.2145,11.9853,4.017,-1.3821,14.5037,0.374802596946833,-61435.5605813154
"TCGA.EE.A2A0.06A.11R.A18T.07",23.711,14.9434,11.2421,8.159,-3.1549,20.2209,0.65660642217933,1065.95991342451
"TCGA.EE.A2A1.06A.11R.A18T.07",27.4647,13.8497,10.3956,5.7749,-1.2212,18.4686,0.54746446745043,-13667.0547151613
"TCGA.EE.A2A2.06A.11R.A18T.07",26.2798,5.4697,12.8315,0.6049,-2.9386,11.691,0.402131952974206,-12655.4755419404
"TCGA.EE.A2A5.06A.11R.A18T.07",25.6843,9.6387,11.4472,4.6763,-4.3813,16.3529,0.56650289524478,-1854.77283363633
"TCGA.EE.A2A6.06A.11R.A18T.07",27.9281,6.6823,11.2581,2.2879,-1.9171,13.2337,0.417134585014915,-7800.91610367937
"TCGA.EE.A2GB.06A.11R.A18T.07",30.9243,3.8726,10.6943,-0.3448,-1.7428,12.8515,0.390419371819618,11980.4729415753
"TCGA.EE.A2GC.06A.11R.A18T.07",26.8073,10.0572,11.8879,4.6848,-2.1377,16.3906,0.49442884716617,5441.79230057887
"TCGA.EE.A2GD.06A.11R.A18T.07",23.3416,14.8703,9.9701,7.9369,-2.1637,18.4899,0.575758905071065,-2138.79711418746
"TCGA.EE.A2GE.06A.11R.A18T.07",18.7917,18.1783,7.7121,8.3658,-1.0751,20.8224,0.610765046499386,-7409.60750633878
"TCGA.EE.A2GH.06A.11R.A18T.07",26.5064,12.9376,10.7666,6.32,1.161,18.2285,0.514914897350412,-4545.56833759189
"TCGA.EE.A2GI.06A.11R.A18T.07",24.6569,9.4623,11.3927,2.336,-0.4452,13.7259,0.422354799087559,6535.86748081119
"TCGA.EE.A2GJ.06A.11R.A18U.07",25.1594,10.4329,10.3569,3.5428,-2.846,15.619,0.450166695911563,1780.13688209474
"TCGA.EE.A2GK.06A.11R.A18S.07",14.1896,13.6753,3.9427,5.8128,-1.8241,16.5572,0.511624846464292,1553.65280306268
"TCGA.EE.A2GL.06A.11R.A18S.07",27.2481,7.3294,10.5244,3.3137,-0.9651,16.0087,0.449070012282857,325.804472323071
"TCGA.EE.A2GM.06B.11R.A18S.07",27.7006,0.5495,12.9689,0.5587,-0.8782,11.658,0.370679066502895,9150.03473726835
"TCGA.EE.A2GN.06A.11R.A18S.07",25.6321,9.801,11.2685,3.6587,-2.8451,14.0011,0.382128443586594,-2104.72654142473
"TCGA.EE.A2GO.06A.11R.A18S.07",18.1978,12.5737,4.9307,5.3684,-2.0461,14.6565,0.42919810493069,-11708.2196176709
"TCGA.EE.A2GP.06A.11R.A18S.07",24.4124,13.6667,10.7858,6.5948,-2.8603,17.0028,0.561984558694508,-5831.90853901715
"TCGA.EE.A2GR.06A.11R.A18S.07",29.9429,2.4789,11.7216,1.3888,-1.7097,12.1596,0.3578698017196,16484.3301412905
"TCGA.EE.A2GS.06A.12R.A18S.07",22.6384,9.8731,10.9788,3.16,-1.6566,15.2792,0.425425513247938,11370.965202104
"TCGA.EE.A2GT.06A.12R.A18S.07",26.4474,8.9896,11.3556,3.5167,-0.7015,14.2044,0.385155290401825,4196.96030450019
"TCGA.EE.A2GU.06A.11R.A18T.07",28.411,1.7241,11.5122,-1.2145,-0.9991,11.3501,0.314923670819442,14609.6934679702
"TCGA.EE.A2M5.06A.12R.A18S.07",3.6089,23.1054,-0.6849,9.557,-0.0282,14.6247,0.46674855237761,-26058.8778694242
"TCGA.EE.A2M6.06A.12R.A18S.07",22.4009,6.3994,9.4109,3.4821,-3.9809,13.6562,0.41673977890858,-2219.29842343824
"TCGA.EE.A2M7.06A.11R.A18U.07",16.6838,13.4824,4.0403,5.4827,-4.1773,17.0415,0.556983681347605,-399.213540931577
"TCGA.EE.A2M8.06A.12R.A18S.07",26.5519,10.6366,11.9225,5.0574,-2.0744,17.9927,0.525399192840849,10420.3861338527
"TCGA.EE.A2MC.06A.12R.A18S.07",10.4323,23.7331,3.0557,9.022,-3.3498,18.1508,0.582953149675382,-22105.6394304135
"TCGA.EE.A2MD.06A.11R.A18T.07",32.7996,4.7271,11.158,1.2067,1.7102,11.4312,0.38884014739428,8423.9107596654
"TCGA.EE.A2ME.06A.11R.A18T.07",22.1435,16.56,10.1608,7.0262,-3.6317,18.951,0.587954027022285,-3002.31762035771
"TCGA.EE.A2MF.06A.11R.A21D.07",22.8412,6.6265,11.3793,0.4727,-4.4941,11.9647,0.484076153711177,-690.573373472563
"TCGA.EE.A2MG.06A.11R.A18T.07",25.4867,15.9931,11.6964,7.2857,-2.2407,19.4675,0.578083874363924,-2753.48020245007
"TCGA.EE.A2MH.06A.11R.A18S.07",28.0567,7.856,10.5308,2.7368,-0.3072,14.0694,0.441261624846464,6812.93177834502
"TCGA.EE.A2MI.06A.11R.A18U.07",18.6336,16.7424,5.5571,6.1295,-3.1847,16.0255,0.555404456922267,-12449.6325408428
"TCGA.EE.A2MJ.06A.11R.A18S.07",29.1624,9.5281,11.3479,3.9776,-0.4371,15.0415,0.465037725916828,3318.34146405857
"TCGA.EE.A2MK.06A.11R.A18S.07",21.1772,9.8336,9.6875,3.179,-3.2838,15.1579,0.533690121073873,-613.143435139144
"TCGA.EE.A2ML.06A.11R.A18S.07",29.109,6.7054,11.2485,2.5584,-1.5019,14.7094,0.418713809440253,32894.9446973456
"TCGA.EE.A2MM.06A.11R.A18S.07",16.3879,9.6096,7.2433,4.1741,-3.1032,12.3978,0.450780838743639,-2143.55016302996
"TCGA.EE.A2MN.06A.11R.A18S.07",31.3264,4.3471,11.7701,1.6219,-1.1974,14.0642,0.46345850149149,-4995.14000595673
"TCGA.EE.A2MP.06A.11R.A18S.07",25.9746,8.1258,10.06,1.5727,-0.0256,12.9368,0.358834883312862,6744.38068194752
"TCGA.EE.A2MQ.06A.11R.A18S.07",27.9411,7.5362,11.8883,4.2467,-2.3104,14.459,0.467362695209686,2774.37279033679
"TCGA.EE.A2MR.06A.11R.A18S.07",13.598,19.0774,3.5409,7.8859,-4.0535,18.2244,0.624539392875943,-29783.6593090887
"TCGA.EE.A2MS.06A.11R.A18S.07",29.6225,5.2545,10.671,3.2981,-3.2239,15.1466,0.466880154413055,-3045.03879435968
"TCGA.EE.A2MT.06A.11R.A18S.07",28.375,7.91,9.4543,4.6139,-0.5336,11.3208,0.334707843481313,-12754.0405903572
"TCGA.EE.A2MU.06A.21R.A18S.07",28.0272,10.2623,11.8558,4.8865,-1.7455,15.4598,0.466266011580979,-10771.9937834548
"TCGA.EE.A3AA.06A.11R.A18S.07",23.5269,11.278,10.1293,4.5178,-0.4312,14.0677,0.439550798385682,-5759.00271209455
"TCGA.EE.A3AB.06A.11R.A18S.07",15.1077,15.0944,4.9298,5.8863,-2.4949,18.3113,0.509431479206878,-76075.893407153
"TCGA.EE.A3AC.06A.11R.A18S.07",25.4331,6.007,11.6258,1.8644,-0.953,11.2755,0.415774697315319,-16060.1395659848
"TCGA.EE.A3AD.06A.11R.A18S.07",29.5353,3.4678,12.3332,0.6443,1.0115,12.2875,0.250526408141779,14.1649699297768
"TCGA.EE.A3AE.06A.11R.A18S.07",26.7116,4.3975,12.6494,2.0362,-0.9727,14.4115,0.393358483944552,7768.92781549191
"TCGA.EE.A3AF.06A.11R.A18S.07",28.6845,5.9085,11.6522,2.8973,-1.7238,13.0553,0.438103175995789,-6295.89680317729
"TCGA.EE.A3AG.06A.31R.A18S.07",14.7323,13.6476,4.0048,5.085,-0.4308,12.9369,0.323082997017021,-15278.7099696336
"TCGA.EE.A3AH.06A.11R.A18S.07",25.5481,7.963,11.0544,3.4317,-1.1737,15.7859,0.455781716090542,5160.16293018063
"TCGA.EE.A3J3.06A.11R.A20F.07",24.8119,12.4521,10.65,5.1815,-1.2293,16.7758,0.464686787155641,945.443101811049
"TCGA.EE.A3J4.06A.11R.A20F.07",23.2347,6.4117,11.6237,1.9134,-3.0282,13.2015,0.458589226180032,-6493.16724867381
"TCGA.EE.A3J5.06A.11R.A20F.07",28.8142,8.8402,11.5007,3.7887,-0.8715,15.745,0.456878399719249,11999.5645465327
"TCGA.EE.A3J7.06A.11R.A20F.07",29.4654,3.3469,11.0127,0.8386,-2.7663,12.0529,0.396648534830672,2099.59252017623
"TCGA.EE.A3J8.06A.11R.A20F.07",21.3489,7.4495,8.0181,2.1916,-4.7563,12.8731,0.393841024741183,-935.143257095166
"TCGA.EE.A3JA.06A.11R.A20F.07",26.7515,6.6988,11.7599,3.147,-2.8041,15.8114,0.517371468678716,-3615.60327472376
"TCGA.EE.A3JB.06A.11R.A21D.07",12.636,17.1671,3.4107,7.3517,-3.6349,16.4355,0.536015090366731,-13770.7342400942
"TCGA.EE.A3JD.06A.11R.A20F.07",15.5209,16.1531,5.6039,6.1868,-3.1619,16.9752,0.515265836111599,-8898.3799580223
"TCGA.EE.A3JE.06A.11R.A20F.07",21.4005,16.0689,9.4037,6.9172,-3.7066,19.1408,0.685997543428672,-3891.54872751733
"TCGA.EE.A3JH.06A.11R.A21D.07",25.6434,14.0486,11.0683,4.368,-1.3816,16.7284,0.535400947534655,3554.89743957115
"TCGA.EE.A3JI.06A.11R.A21D.07",24.2126,3.2765,10.4477,-0.5526,-2.445,11.3125,0.382128443586594,4201.20314553883
"TCGA.ER.A193.06A.12R.A18S.07",26.9448,12.9758,11.1963,5.8737,-2.8042,17.7346,0.573565537813652,-10228.4672358889
"TCGA.ER.A194.01A.11R.A18U.07",26.6447,6.358,11.4985,1.9312,-0.355,11.7992,0.378224249868398,582.610286953397
"TCGA.ER.A195.06A.11R.A18U.07",18.4753,17.4529,5.8165,7.303,-1.9884,18.3233,0.553079487629409,-4875.36292850729
"TCGA.ER.A196.01A.11R.A18T.07",27.9809,12.4386,11.0865,6.9947,11.3558,12.0246,-0.1040533426917,12942.5526288367
"TCGA.ER.A197.06A.32R.A18S.07",27.3,10.6158,10.5499,5.7428,2.0065,15.8843,0.448455869450781,-5368.88821222444
"TCGA.ER.A198.06A.11R.A18T.07",29.3286,4.5829,11.3873,1.2846,-1.0764,12.5553,0.399324442884717,18149.168309272
"TCGA.ER.A199.06A.11R.A18T.07",23.6875,8.9166,9.8361,3.6438,-3.7231,14.3385,0.465520266713459,3564.11890734664
"TCGA.ER.A19A.06A.21R.A18U.07",17.3702,23.1849,7.0344,8.6885,1.938,19.6667,0.604535883488331,-15115.7497343784
"TCGA.ER.A19B.06A.11R.A18S.07",27.2816,8.5537,9.0012,3.7058,-0.4885,14.9379,0.346508159326198,-2123.04089219381
"TCGA.ER.A19C.06A.11R.A18S.07",31.8731,8.6287,12.0341,4.1904,1.8698,15.2453,0.423714686787156,-362.522290357472
"TCGA.ER.A19D.06A.11R.A18S.07",15.4872,16.2302,4.9599,7.7138,-5.633,20.4495,0.710387787331111,-10740.5287233203
"TCGA.ER.A19E.06A.11R.A18S.07",16.1424,10.7219,7.1293,6.3848,-1.7903,15.2523,0.469907001228286,-7826.90249312931
"TCGA.ER.A19F.06A.11R.A18S.07",26.5095,5.9079,11.7838,2.2301,-0.1394,13.1624,0.367871556413406,-8291.63663168946
"TCGA.ER.A19G.06A.11R.A18U.07",25.7209,7.5282,9.842,3.1781,-1.8619,14.078,0.436523951570451,7214.61061849921
"TCGA.ER.A19H.06A.12R.A18S.07",23.8008,10.1262,10.2253,3.8105,-3.6905,15.5736,0.495657132830321,6226.63907271905
"TCGA.ER.A19J.06A.11R.A18S.07",28.031,11.1633,12.0383,5.8932,-0.0655,16.0115,0.490042112651342,-11178.5823414141
"TCGA.ER.A19K.01A.21R.A18T.07",28.5993,3.7483,11.8895,2.2578,5.4233,11.0678,0.200078961221267,22557.5411526507
"TCGA.ER.A19L.06A.12R.A18S.07",26.0334,13.1255,10.6803,6.1225,-0.4158,16.7448,0.511142305667661,8430.29154159298
"TCGA.ER.A19M.06A.61R.A239.07",28.4957,10.8864,11.4912,5.4974,-2.147,17.2246,0.513072468854185,-7116.44137939272
"TCGA.ER.A19N.06A.11R.A18S.07",24.082,14.9614,10.0423,6.5544,2.6193,16.6475,0.46674855237761,-11825.4982921663
"TCGA.ER.A19O.06A.11R.A18S.07",24.0533,13.3562,9.9973,6.4523,0.3067,16.0755,0.454685032461835,-14463.0124986132
"TCGA.ER.A19P.06A.11R.A18S.07",20.7693,12.0039,9.3749,4.4264,-3.4551,19.0992,0.57843481312511,6223.28279074213
"TCGA.ER.A19Q.06A.11R.A18U.07",30.352,10.5188,11.9512,4.5122,0.4002,15.3184,0.404807861028251,9799.26300856297
"TCGA.ER.A19S.06A.11R.A18U.07",27.0282,8.4605,10.4297,2.8877,-2.6612,14.4758,0.438805053518161,6683.01924958697
"TCGA.ER.A19T.01A.11R.A18T.07",24.6088,8.49,9.4996,4.4064,-1.9074,11.5173,0.351509036673101,-8417.09530719161
"TCGA.ER.A19T.06A.11R.A18U.07",24.3615,8.9198,10.3891,4.1591,-2.6624,14.6167,0.503948061063344,-6215.4243533543
"TCGA.ER.A19W.06A.41R.A239.07",26.4118,8.5698,11.9052,3.0154,-3.9442,16.3402,0.545885243025092,4000.82584876672
"TCGA.ER.A1A1.06A.11R.A18U.07",19.6593,12.7629,8.1104,5.463,-3.3228,16.7476,0.504298999824531,1431.54840510539
"TCGA.ER.A2NB.01A.12R.A18S.07",21.8657,12.463,9.802,4.8323,13.393,10.7396,-0.223723460256185,47601.2378631687
"TCGA.ER.A2NC.06A.11R.A18T.07",14.9301,17.6545,4.6081,7.1703,-5.0367,18.699,0.601114230566766,-5081.97816815191
"TCGA.ER.A2ND.06A.11R.A18T.07",27.8499,0.9567,11.0687,2.1091,-0.6213,11.4279,0.352123179505176,293.226119653317
"TCGA.ER.A2NE.06A.21R.A18T.07",30.4141,2.1545,11.885,-0.2672,2.3282,8.9573,0.184330584313037,4768.10456265622
"TCGA.ER.A2NF.01A.11R.A18T.07",26.5281,9.3419,11.6251,3.0363,2.7476,14.6613,0.446876645025443,9518.75462660601
"TCGA.ER.A2NF.06A.11R.A18T.07",28.374,2.1212,11.6934,-2.3914,1.4658,9.5954,0.232891735392174,19319.4107237508
"TCGA.ER.A2NG.06A.11R.A18T.07",30.2571,8.4936,12.1052,3.9069,2.0504,14.9661,0.370766801193192,-1479.57812082716
"TCGA.ER.A2NH.06A.11R.A18S.07",22.91,15.2875,10.574,6.8312,0.8841,16.2011,0.502588173363748,-863.706033156063
"TCGA.ER.A3ES.06A.11R.A20F.07",25.3399,-1.8216,12.1912,-2.5925,-2.5445,9.092,0.362256536234427,5099.18457567653
"TCGA.ER.A3ET.06A.11R.A20F.07",25.0582,12.9144,10.8042,6.5375,-0.8718,17.9817,0.511010703632216,-16476.8430637378
"TCGA.ER.A3EV.06A.11R.A20F.07",26.9236,6.2164,10.7577,2.9736,1.9787,13.4202,0.362124934198982,-2122.75170805212
"TCGA.ER.A3PL.06A.11R.A239.07",25.6544,10.3716,10.9526,5.4905,-4.7273,15.5262,0.53224249868398,5668.35433816037
"TCGA.ER.A42H.01A.11R.A24X.07",24.7403,5.3746,10.39,4.2154,-4.6337,14.1199,0.500526408141779,3035.45493813372
"TCGA.ER.A42K.06A.11R.A24X.07",19.9136,11.9372,7.0714,5.9162,-3.4203,15.3494,0.441524828917354,-7788.11286457943
"TCGA.ER.A42L.06A.11R.A24X.07",23.9619,13.6621,8.8795,6.4304,-0.3173,17.3646,0.498947183716442,3371.27263861823
"TCGA.FR.A2OS.01A.11R.A21D.07",26.52,8.3091,11.9325,5.107,-1.4091,12.8015,0.377610107036322,-10439.3517719443
"TCGA.FR.A3R1.01A.11R.A239.07",24.9156,6.878,10.8669,0.8629,-3.7084,11.413,0.413844534128795,5073.40486692617
"TCGA.FR.A3YN.06A.11R.A239.07",30.479,3.9371,12.285,-0.3788,-1.3951,12.5701,0.382260045622039,16932.2632534996
"TCGA.FR.A3YO.06A.11R.A239.07",27.2742,7.5817,11.3182,4.6303,0.6456,11.3055,0.334707843481313,-9681.242972971
"TCGA.FR.A44A.06A.11R.A24X.07",27.43,8.8422,11.6274,3.9789,-0.9369,15.5655,0.499298122477628,3317.16257612405
"TCGA.FR.A69P.06A.21R.A311.07",25.6971,6.9981,10.631,4.7203,-2.4127,15.065,0.481487980347429,-6072.4617112744
"TCGA.FR.A726.01A.11R.A32P.07",28.0868,10.3174,11.547,5.7759,3.091,14.0666,0.302860150903667,-13968.5163064926
"TCGA.FR.A728.01A.11R.A32P.07",26.8901,10.0852,11.4509,5.2373,-2.1794,13.7349,0.451877522372346,-7003.09584387341
"TCGA.FR.A729.06A.11R.A352.07",24.6132,8.9015,10.8443,3.0137,-0.7572,15.239,0.449420951044043,-2509.09657332034
"TCGA.FR.A7U8.06A.21R.A352.07",28.5313,5.1386,11.0062,1.337,0.2082,10.9838,0.296894191963502,10148.0225767172
"TCGA.FR.A7U9.06A.11R.A352.07",5.3245,20.4125,2.1531,9.3953,-3.959,18.6827,0.598920863309353,-21453.3718493538
"TCGA.FR.A7UA.06A.32R.A352.07",23.2714,10.5673,10.2274,5.66,-1.9598,16.3618,0.509299877171434,-961.925178231562
"TCGA.FR.A8YC.06A.11R.A37K.07",24.2862,5.5994,10.5712,2.0264,0.0675,11.581,0.36725741358133,428.541248715776
"TCGA.FR.A8YD.06A.11R.A37K.07",30.7089,3.0477,11.5724,1.7011,8.076,10.4945,-0.0500087734690297,-6741.40420458725
"TCGA.FR.A8YE.06A.11R.A37K.07",21.2672,15.4054,7.5454,7.009,-2.4158,17.5525,0.509299877171434,-5746.18762920499
"TCGA.FS.A1YW.06A.11R.A18T.07",27.1175,5.1886,11.632,2.6453,-0.0913,12.5339,0.438234778031234,30020.2943402473
"TCGA.FS.A1YX.06A.11R.A18T.07",25.4434,9.1284,11.0009,5.085,-2.7492,15.1507,0.472977715388665,3878.42312691129
"TCGA.FS.A1YY.06A.11R.A18T.07",28.9932,6.7652,12.143,5.1147,0.1018,14.7446,0.497236357255659,4095.29509742576
"TCGA.FS.A1Z0.06A.11R.A18T.07",22.6019,7.3919,9.8457,3.5265,-3.5184,15.6076,0.482716266011581,-967.314990046166
"TCGA.FS.A1Z3.06A.11R.A18T.07",28.9678,4.3839,11.3115,2.5626,-1.5021,12.8735,0.399938585716792,13993.4632104701
"TCGA.FS.A1Z4.06A.11R.A18T.07",20.4005,13.1012,9.534,6.6706,-3.4785,17.3604,0.572951394981576,2916.09328410232
"TCGA.FS.A1Z7.06A.11R.A18T.07",27.5426,13.6228,12.8829,7.3398,-2.4669,17.9567,0.559308650640463,4729.59856782679
"TCGA.FS.A1ZA.06A.11R.A18T.07",17.8265,10.6374,4.6977,5.1658,-0.4315,13.9268,0.454421828390946,-3218.09987234102
"TCGA.FS.A1ZB.06A.12R.A18S.07",25.4513,14.1861,11.5401,6.8382,7.1463,16.1899,0.333216353746271,-7569.40155844301
"TCGA.FS.A1ZC.06A.11R.A18T.07",13.4187,11.7451,3.1763,6.4058,-2.3365,13.3101,0.414546411651167,-25867.2794385655
"TCGA.FS.A1ZD.06A.11R.A18T.07",16.4716,12.0425,4.217,7.333,-7.2597,17.9956,0.565757150377259,-10786.7636557256
"TCGA.FS.A1ZE.06A.11R.A18T.07",31.8349,3.5452,12.1368,1.7677,0.7466,13.9009,0.42029303386559,9410.61423443388
"TCGA.FS.A1ZF.06A.12R.A18S.07",22.8369,6.5537,11.2924,4.1319,-2.7605,14.5662,0.475171082646078,4724.52631786061
"TCGA.FS.A1ZG.06A.11R.A18T.07",30.9757,-0.1439,12.0954,-0.7157,-4.3402,10.8042,0.393358483944552,26430.4826647868
"TCGA.FS.A1ZH.06A.11R.A18T.07",15.6178,18.1036,4.4858,8.081,-4.5885,20.2002,0.663800666783646,-28028.7791380694
"TCGA.FS.A1ZJ.06A.12R.A18S.07",23.3206,2.2891,10.1671,1.6015,-3.6807,12.308,0.450780838743639,11319.5917660612
"TCGA.FS.A1ZK.06A.11R.A18T.07",31.7517,3.7502,10.9075,1.0182,-0.981,11.4433,0.377127566239691,7469.78691048879
"TCGA.FS.A1ZM.06A.12R.A18S.07",24.2204,13.6584,9.8115,5.7919,1.1852,18.2216,0.507720652746096,-4587.94435490507
"TCGA.FS.A1ZN.01A.11R.A18T.07",25.9579,6.2807,11.6568,2.6922,5.7562,11.8623,0.161607299526233,7764.90877499699
"TCGA.FS.A1ZP.06A.11R.A18T.07",27.1457,10.177,12.1378,3.9383,-3.4047,16.6427,0.570889629759607,-1371.45274021928
"TCGA.FS.A1ZQ.06A.11R.A18U.07",29.07,7.4064,10.654,3.027,4.3791,13.5555,0.171784523600632,-844.827739082411
"TCGA.FS.A1ZR.06A.21R.A18U.07",27.3448,9.2509,11.949,4.052,3.0067,15.6842,0.409677136339709,11251.6948393517
"TCGA.FS.A1ZS.06A.12R.A18T.07",8.7953,22.1738,1.2444,9.1105,-4.5158,18.1473,0.551500263204071,-64757.1709141975
"TCGA.FS.A1ZT.06A.11R.A18U.07",26.0851,7.755,10.8789,3.0569,-2.9079,14.6232,0.477978592735568,1209.0518039991
"TCGA.FS.A1ZU.06A.12R.A18T.07",26.7779,2.8451,10.6488,1.5006,-3.6799,11.963,0.452009124407791,-143.158475432427
"TCGA.FS.A1ZW.06A.12R.A18T.07",22.5834,8.5807,10.8159,3.8271,-2.6284,14.7577,0.458808562905773,-2143.61886051008
"TCGA.FS.A1ZY.06A.11R.A18S.07",30.7467,2.8343,11.9992,0.6504,-1.3887,11.2049,0.3236094051588,2725.31505199044
"TCGA.FS.A1ZZ.06A.11R.A18S.07",27.7695,4.4379,11.8879,1.8774,0.759,12.5713,0.323960343919986,534.358138753611
"TCGA.FS.A4F0.06A.11R.A24X.07",27.0965,1.0317,12.3623,-2.9195,-2.2892,9.8766,0.413098789261274,9170.86037670932
"TCGA.FS.A4F2.06A.11R.A24X.07",23.5551,7.0033,9.9105,3.8919,-3.4418,12.4811,0.383970872082822,-22821.5100524691
"TCGA.FS.A4F4.06A.12R.A266.07",28.9275,10.2095,10.9713,5.0272,-2.9044,16.2986,0.487848745393929,-7118.54757306521
"TCGA.FS.A4F5.06A.11R.A266.07",28.756,5.7213,11.7077,3.6235,-1.8922,13.3323,0.41700298297947,6991.6310487361
"TCGA.FS.A4F8.06A.11R.A266.07",22.6803,15.6129,9.8473,7.5974,-1.8114,19.1256,0.562467099491139,-2095.32752047376
"TCGA.FS.A4F9.06A.11R.A24X.07",28.0405,3.7363,10.9502,2.5999,-5.1126,11.8982,0.521626601158098,544.676090883626
"TCGA.FS.A4FB.06A.11R.A266.07",26.8139,2.8137,11.0267,2.5309,-1.4341,13.371,0.382260045622039,2886.57269181276
"TCGA.FS.A4FC.06A.11R.A24X.07",26.2971,8.9062,10.7661,4.441,2.9733,15.8837,0.383707668011932,3197.20499039338
